CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.lucene.index.SegmentReader, deletedDocsDirty, boolean, 0, 64, 64, 64
org.apache.lucene.index.SegmentReader, rollbackNormsDirty, boolean, 0, 64, 64, 64
org.apache.lucene.index.SegmentReader, singleNormStream, org.apache.lucene.store.IndexInput, 574, 127, 65, 64
org.apache.lucene.index.SegmentReader, undeleteAll, boolean, 0, 64, 64, 64
org.apache.lucene.index.SegmentReader, storeCFSReader, org.apache.lucene.index.CompoundFileReader, 192, 128, 64, 64
org.apache.lucene.index.SegmentReader, si, org.apache.lucene.index.SegmentInfo, 262675, 64, 64, 64
org.apache.lucene.index.SegmentReader, termVectorsLocal, org.apache.lucene.util.CloseableThreadLocal, 64, 64, 64, 64
org.apache.lucene.index.SegmentReader, rollbackDeletedDocsDirty, boolean, 0, 64, 64, 64
org.apache.lucene.index.SegmentReader, cfsReader, org.apache.lucene.index.CompoundFileReader, 192, 128, 64, 64
org.apache.lucene.index.SegmentReader, segment, java.lang.String, 320, 64, 64, 64
org.apache.lucene.index.SegmentReader, termVectorsReaderOrig, org.apache.lucene.index.TermVectorsReader, 64, 61, 64, 64
org.apache.lucene.index.SegmentReader, referencedSegmentReader, org.apache.lucene.index.SegmentReader, 64, 64, 64, 64
org.apache.lucene.index.SegmentReader, rollbackUndeleteAll, boolean, 0, 64, 64, 64
org.apache.lucene.index.SegmentReader, readBufferSize, int, 0, 64, 64, 64
org.apache.lucene.index.SegmentReader, tis, org.apache.lucene.index.TermInfosReader, 262067, 64, 64, 64
org.apache.lucene.index.SegmentReader, fieldsReader, org.apache.lucene.index.FieldsReader, 53323, 64, 64, 64
org.apache.lucene.index.SegmentReader, deletedDocs, org.apache.lucene.util.BitVector, 53191, 128, 64, 64
org.apache.lucene.index.SegmentReader, proxStream, org.apache.lucene.store.IndexInput, 128, 64, 64, 64
org.apache.lucene.index.SegmentReader, readOnly, boolean, 0, 0, 0, 64
org.apache.lucene.index.SegmentReader, rollbackPendingDeleteCount, int, 0, 0, 0, 64
org.apache.lucene.index.SegmentReader, normsDirty, boolean, 0, 64, 64, 64
org.apache.lucene.index.SegmentReader, freqStream, org.apache.lucene.store.IndexInput, 128, 64, 64, 64
org.apache.lucene.index.SegmentReader, norms, java.util.Map, 262529, 64, 64, 64
org.apache.lucene.index.SegmentReader, ones, [B, 0, 0, 0, 64
org.apache.lucene.index.SegmentReader, pendingDeleteCount, int, 0, 0, 0, 64
org.apache.commons.cli.PosixParser, eatTheRest, boolean, 1, 1, 1, 1
org.apache.commons.cli.PosixParser, currentOption, org.apache.commons.cli.Option, 0, 0, 0, 1
org.apache.commons.cli.PosixParser, options, org.apache.commons.cli.Options, 0, 1, 1, 1
org.apache.commons.cli.PosixParser, tokens, java.util.List, 4, 1, 1, 1
org.apache.lucene.store.FSDirectory, refCount, int, 64, 64, 1, 1
org.apache.lucene.store.FSDirectory, buffer, [B, 0, 1, 1, 1
org.apache.lucene.store.FSDirectory, directory, java.io.File, 322, 2, 1, 1
org.apache.commons.cli.Option, opt, java.lang.String, 70, 23, 36, 36
org.apache.commons.cli.Option, argName, java.lang.String, 0, 34, 12, 36
org.apache.commons.cli.Option, numberOfArgs, int, 0, 34, 12, 36
org.apache.commons.cli.Option, values, java.util.List, 23, 23, 24, 36
org.apache.commons.cli.Option, description, java.lang.String, 23, 23, 23, 36
org.apache.commons.cli.Option, optionalArg, boolean, 0, 0, 0, 36
org.apache.commons.cli.Option, type, java.lang.Object, 0, 0, 0, 36
org.apache.commons.cli.Option, longOpt, java.lang.String, 112, 23, 24, 36
org.apache.commons.cli.Option, required, boolean, 45, 0, 23, 36
org.apache.commons.cli.Option, valuesep, char, 0, 11, 11, 36
org.apache.lucene.queryParser.QueryParserTokenManager, curChar, char, 7800351, 1258246, 67, 65
org.apache.lucene.queryParser.QueryParserTokenManager, jjstateSet, [I, 16913242, 64, 65, 65
org.apache.lucene.queryParser.QueryParserTokenManager, jjnewStateCnt, int, 10056190, 10311431, 64, 65
org.apache.lucene.queryParser.QueryParserTokenManager, input_stream, org.apache.lucene.queryParser.CharStream, 2697167, 131036, 65, 65
org.apache.lucene.queryParser.QueryParserTokenManager, debugStream, java.io.PrintStream, 0, 64, 64, 65
org.apache.lucene.queryParser.QueryParserTokenManager, curLexState, int, 131019, 131047, 64, 65
org.apache.lucene.queryParser.QueryParserTokenManager, jjmatchedKind, int, 1047386, 1519752, 64, 65
org.apache.lucene.queryParser.QueryParserTokenManager, jjrounds, [I, 22215937, 64, 65, 65
org.apache.lucene.queryParser.QueryParserTokenManager, defaultLexState, int, 131002, 64, 64, 65
org.apache.lucene.queryParser.QueryParserTokenManager, jjmatchedPos, int, 130946, 1519950, 64, 65
org.apache.lucene.queryParser.QueryParserTokenManager, jjround, int, 18821473, 1389323, 65, 65
org.apache.lucene.index.SegmentTermEnum, fieldInfos, org.apache.lucene.index.FieldInfos, 8412306, 128, 191, 194
org.apache.lucene.index.SegmentTermEnum, prevBuffer, org.apache.lucene.index.TermBuffer, 9503721, 192, 191, 194
org.apache.lucene.index.SegmentTermEnum, formatM1SkipInterval, int, 0, 0, 0, 194
org.apache.lucene.index.SegmentTermEnum, indexInterval, int, 0, 128, 128, 194
org.apache.lucene.index.SegmentTermEnum, format, int, 8447701, 128, 192, 194
org.apache.lucene.index.SegmentTermEnum, scanBuffer, org.apache.lucene.index.TermBuffer, 9380697, 192, 191, 194
org.apache.lucene.index.SegmentTermEnum, skipInterval, int, 8442753, 128, 192, 194
org.apache.lucene.index.SegmentTermEnum, isIndex, boolean, 8406880, 256, 194, 194
org.apache.lucene.index.SegmentTermEnum, input, org.apache.lucene.store.IndexInput, 34660947, 192, 192, 194
org.apache.lucene.index.SegmentTermEnum, maxSkipLevels, int, 0, 256, 128, 194
org.apache.lucene.index.SegmentTermEnum, termInfo, org.apache.lucene.index.TermInfo, 34626379, 192, 194, 194
org.apache.lucene.index.SegmentTermEnum, size, long, 8423730, 128, 192, 194
org.apache.lucene.index.SegmentTermEnum, termBuffer, org.apache.lucene.index.TermBuffer, 27202221, 192, 194, 194
org.apache.lucene.index.SegmentTermEnum, position, long, 8448754, 8599827, 191, 194
org.apache.lucene.index.SegmentTermEnum, indexPointer, long, 14592, 14720, 128, 194
org.apache.lucene.search.TopDocs, scoreDocs, [Lorg.apache.lucene.search.ScoreDoc;, 0, 262098, 262075, 262068
org.apache.lucene.search.TopDocs, totalHits, int, 0, 262105, 262084, 262068
org.apache.lucene.search.TopDocs, maxScore, float, 0, 262108, 262091, 262068
org.apache.lucene.analysis.StopFilter, stopWords, org.apache.lucene.analysis.CharArraySet, 131045, 131019, 131012, 130974
org.apache.lucene.analysis.StopFilter, enablePositionIncrements, boolean, 131029, 130998, 130984, 130974
org.dacapo.harness.TestHarness, config, org.dacapo.parser.Config, 9, 1, 1, 1
org.apache.lucene.index.DirectoryIndexReader$1, val$closeDirectory, boolean, 64, 61, 64, 64
org.apache.lucene.index.DirectoryIndexReader$1, val$readOnly, boolean, 64, 61, 64, 64
org.apache.lucene.index.DirectoryIndexReader$1, val$deletionPolicy, org.apache.lucene.index.IndexDeletionPolicy, 64, 61, 64, 64
org.apache.lucene.store.SimpleFSLockFactory, lockDir, java.io.File, 0, 1, 1, 1
org.apache.lucene.search.TopDocCollector, totalHits, int, 959315, 304259, 262078, 262083
org.apache.lucene.search.TopDocCollector, hq, org.apache.lucene.util.PriorityQueue, 792564, 262086, 262066, 262083
org.apache.lucene.search.TopDocCollector, reusableSD, org.apache.lucene.search.ScoreDoc, 860417, 271628, 16142, 262083
org.dacapo.parser.Config, sizes, java.util.HashMap, 1185, 1, 1, 1
org.dacapo.parser.Config, threadModel, org.dacapo.parser.Config$ThreadModel, 41, 2, 1, 1
org.dacapo.parser.Config, name, java.lang.String, 0, 1, 1, 1
org.dacapo.parser.Config, className, java.lang.String, 1, 2, 1, 1
org.dacapo.parser.Config, jar, java.lang.String, 1, 1, 1, 1
org.dacapo.parser.Config, libs, [Ljava.lang.String;, 1, 1, 1, 1
org.dacapo.parser.Config, desc, java.util.HashMap, 9, 1, 1, 1
org.apache.lucene.util.CloseableThreadLocal, t, java.lang.ThreadLocal, 523962, 445, 255, 256
org.apache.lucene.util.CloseableThreadLocal, hardRefs, java.util.Map, 192, 445, 256, 256
org.apache.lucene.search.BooleanClause, occur, org.apache.lucene.search.BooleanClause$Occur, 0, 130989, 100467, 100576
org.apache.lucene.search.BooleanClause, query, org.apache.lucene.search.Query, 0, 130959, 100446, 100576
org.apache.lucene.util.cache.SimpleLRUCache$1, this$0, org.apache.lucene.util.cache.SimpleLRUCache, 8069, 64, 8070, 8070
org.apache.lucene.search.TermQuery, term, org.apache.lucene.index.Term, 16137, 130995, 100496, 100478
org.apache.lucene.queryParser.QueryParser$JJCalls, next, org.apache.lucene.queryParser.QueryParser$JJCalls, 0, 0, 0, 131086
org.apache.lucene.queryParser.QueryParser$JJCalls, gen, int, 0, 0, 0, 131086
org.apache.lucene.queryParser.QueryParser$JJCalls, arg, int, 0, 0, 0, 131086
org.apache.lucene.queryParser.QueryParser$JJCalls, first, org.apache.lucene.queryParser.Token, 0, 0, 0, 131086
org.apache.lucene.search.BooleanQuery, disableCoord, boolean, 72, 18, 1, 1
org.apache.lucene.search.BooleanQuery, clauses, java.util.ArrayList, 72, 18, 1, 1
org.apache.lucene.search.BooleanQuery, minNrShouldMatch, int, 36, 18, 1, 1
org.apache.lucene.search.BooleanQuery$BooleanWeight, similarity, org.apache.lucene.search.Similarity, 36, 36, 36, 36
org.apache.lucene.search.BooleanQuery$BooleanWeight, this$0, org.apache.lucene.search.BooleanQuery, 144, 36, 36, 36
org.apache.lucene.search.BooleanQuery$BooleanWeight, weights, java.util.ArrayList, 108, 36, 36, 36
org.apache.lucene.index.FieldInfo, omitTf, boolean, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, number, int, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, isIndexed, boolean, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, omitNorms, boolean, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, storePayloads, boolean, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, name, java.lang.String, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, storeTermVector, boolean, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, storeOffsetWithTermVector, boolean, 0, 192, 192, 192
org.apache.lucene.index.FieldInfo, storePositionWithTermVector, boolean, 0, 192, 192, 192
org.dacapo.parser.Token, endLine, int, 0, 0, 0, 1548
org.dacapo.parser.Token, next, org.dacapo.parser.Token, 0, 0, 0, 1548
org.dacapo.parser.Token, image, java.lang.String, 0, 1547, 1547, 1548
org.dacapo.parser.Token, endColumn, int, 0, 0, 0, 1548
org.dacapo.parser.Token, specialToken, org.dacapo.parser.Token, 0, 0, 0, 1548
org.dacapo.parser.Token, beginColumn, int, 0, 0, 0, 1548
org.dacapo.parser.Token, kind, int, 0, 1547, 1547, 1548
org.dacapo.parser.Token, beginLine, int, 0, 0, 0, 1548
org.dacapo.harness.CommandLineArgs, line, org.apache.commons.cli.CommandLine, 29, 1, 1, 1
org.dacapo.harness.CommandLineArgs, callback, org.dacapo.harness.Callback, 2, 2, 1, 1
org.dacapo.harness.CommandLineArgs, benchmarks, java.util.List, 2, 1, 1, 1
org.dacapo.lusearch.Search$QueryProcessor, parent, org.dacapo.lusearch.Search, 272, 61, 64, 63
org.dacapo.lusearch.Search$QueryProcessor, searcher, org.apache.lucene.search.Searcher, 315153, 64, 64, 63
org.dacapo.lusearch.Search$QueryProcessor, field, java.lang.String, 8135, 61, 64, 63
org.dacapo.lusearch.Search$QueryProcessor, hitsPerPage, int, 141073, 61, 64, 63
org.dacapo.lusearch.Search$QueryProcessor, in, java.io.BufferedReader, 131102, 64, 64, 63
org.dacapo.lusearch.Search$QueryProcessor, reader, org.apache.lucene.index.IndexReader, 128, 64, 64, 63
org.dacapo.lusearch.Search$QueryProcessor, this$0, org.dacapo.lusearch.Search, 0, 61, 61, 63
org.dacapo.lusearch.Search$QueryProcessor, raw, boolean, 53196, 61, 64, 63
org.dacapo.lusearch.Search$QueryProcessor, out, java.io.PrintWriter, 61389, 64, 64, 63
