CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.fop.layoutmgr.table.TableStepper, nextBreakClass, int, 451, 357, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, rowHeightSmallerThanFirstStep, boolean, 94, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, nextActiveCells, java.util.List, 94, 16, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, delayingNextRow, boolean, 94, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, rowFinished, boolean, 545, 357, 16, 16
org.dacapo.harness.TeeOutputStream, toScreen, boolean, 0, 4, 2, 2
org.dacapo.harness.TeeOutputStream, log, java.io.OutputStream, 6, 8, 2, 2
org.dacapo.harness.TeeOutputStream, logFile, java.io.File, 4, 2, 2, 2
org.dacapo.harness.TeeOutputStream, version, int, 0, 2, 2, 2
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, next, com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, nonNormalizedValue, java.lang.String, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, xmlValue, com.sun.org.apache.xerces.internal.xni.XMLString, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, schemaId, boolean, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, name, com.sun.org.apache.xerces.internal.xni.QName, 0, 48, 48, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, type, java.lang.String, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, value, java.lang.String, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, augs, com.sun.org.apache.xerces.internal.xni.Augmentations, 0, 48, 48, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, specified, boolean, 0, 0, 0, 48
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, altitude, int, 113, 2937, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, dominantBaselineOffset, int, 8950, 2937, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, beforeEdgeOffset, int, 860, 5402, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, depth, int, 113, 2937, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, afterEdgeOffset, int, 0, 5402, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, log, org.apache.commons.logging.Log, 0, 2937, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, dominantBaselineIdentifier, int, 6847, 2937, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, xHeight, int, 113, 2937, 2937, 2937
org.apache.fop.layoutmgr.inline.BasicScaledBaselineTable, writingMode, int, 4909, 2937, 2937, 2937
org.apache.fop.fo.pagination.Flow, blockItemFound, boolean, 1, 887, 1, 2
org.apache.fop.fo.pagination.Flow, flowName, java.lang.String, 293, 1, 2, 2
org.apache.xmlgraphics.ps.PSState, transform, java.awt.geom.AffineTransform, 1537, 2085, 1043, 1043
org.apache.xmlgraphics.ps.PSState, dashpattern, java.lang.String, 1258, 2085, 1043, 1043
org.apache.xmlgraphics.ps.PSState, color, java.awt.Color, 4300, 2623, 1043, 1043
org.apache.xmlgraphics.ps.PSState, transformConcatList, java.util.List, 495, 1043, 1043, 1043
org.apache.xmlgraphics.ps.PSState, linecap, int, 1258, 2085, 1043, 1043
org.apache.xmlgraphics.ps.PSState, fontsize, float, 2666, 2742, 1042, 1043
org.apache.xmlgraphics.ps.PSState, fontname, java.lang.String, 6908, 2742, 1042, 1043
org.apache.xmlgraphics.ps.PSState, linewidth, double, 1258, 2294, 1043, 1043
org.apache.fop.apps.FopFactoryConfigurator, factory, org.apache.fop.apps.FopFactory, 0, 2, 1, 1
org.apache.fop.apps.FopFactoryConfigurator, log, org.apache.commons.logging.Log, 0, 1, 1, 1
org.apache.fop.apps.FopFactoryConfigurator, cfg, org.apache.avalon.framework.configuration.Configuration, 1, 1, 1, 1
org.apache.fop.fonts.base14.CourierOblique, enableKerning, boolean, 0, 2, 1, 1
org.apache.fop.fonts.base14.CourierOblique, mapping, org.apache.fop.fonts.CodePointMapping, 0, 1, 1, 1
org.apache.fop.layoutmgr.LMiter, curPos, int, 45212, 18307, 8289, 8289
org.apache.fop.layoutmgr.LMiter, lp, org.apache.fop.layoutmgr.LayoutManager, 11379, 8289, 8289, 8289
org.apache.fop.layoutmgr.LMiter, listLMs, java.util.List, 33833, 8289, 8289, 8289
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _isSecureProcessing, boolean, 1, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _errorListener, javax.xml.transform.ErrorListener, 0, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _propertiesClone, java.util.Properties, 0, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _ostream, java.io.OutputStream, 1, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _uriResolver, javax.xml.transform.URIResolver, 1, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _accessExternalStylesheet, java.lang.String, 0, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _sourceSystemId, java.lang.String, 0, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _tfactory, com.sun.org.apache.xalan.internal.xsltc.trax.TransformerFactoryImpl, 4, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _translet, com.sun.org.apache.xalan.internal.xsltc.runtime.AbstractTranslet, 1, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _dom, com.sun.org.apache.xalan.internal.xsltc.DOM, 0, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _useServicesMechanism, boolean, 2, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _tohFactory, com.sun.org.apache.xalan.internal.xsltc.runtime.output.TransletOutputHandlerFactory, 4, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _method, java.lang.String, 1, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _encoding, java.lang.String, 2, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _indentNumber, int, 1, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _readerManager, com.sun.org.apache.xml.internal.utils.XMLReaderManager, 3, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _properties, java.util.Properties, 15, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _isIdentity, boolean, 3, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _securityManager, com.sun.org.apache.xalan.internal.utils.XMLSecurityManager, 1, 1, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _dtmManager, com.sun.org.apache.xalan.internal.xsltc.dom.XSLTCDTMManager, 0, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _accessExternalDTD, java.lang.String, 1, 2, 1, 1
com.sun.org.apache.xalan.internal.xsltc.trax.TransformerImpl, _parameters, java.util.Map, 0, 1, 1, 1
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, xoffset, int, 788, 0, 788, 788
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, itemIPD, int, 788, 0, 788, 788
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, curBlockArea, org.apache.fop.area.Block, 10244, 1576, 788, 788
org.apache.fop.fo.properties.NumberProperty, number, java.lang.Number, 79182, 4220, 19, 19
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fUnparsedEntityHandler, com.sun.org.apache.xerces.internal.jaxp.UnparsedEntityHandler, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fInitErrorHandler, org.xml.sax.ErrorHandler, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSecurityManager, com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, 10, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, grammar, javax.xml.validation.Schema, 5, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fInitEntityResolver, org.xml.sax.EntityResolver, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, xmlReader, com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser, 45, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSchemaValidatorComponentManager, com.sun.org.apache.xerces.internal.xni.parser.XMLComponentManager, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSecurityPropertyMgr, com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager, 10, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, schemaLanguage, java.lang.String, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSchemaValidationManager, com.sun.org.apache.xerces.internal.impl.validation.ValidationManager, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSchemaValidator, com.sun.org.apache.xerces.internal.xni.parser.XMLComponent, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, features, java.util.Map, 49, 1, 3, 3
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, grammar, javax.xml.validation.Schema, 5, 0, 3, 3
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, fSecureProcess, boolean, 3, 3, 3, 3
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, isXIncludeAware, boolean, 0, 0, 0, 3
com.sun.org.apache.xerces.internal.impl.XMLErrorReporter, fErrorHandler, com.sun.org.apache.xerces.internal.xni.parser.XMLErrorHandler, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.XMLErrorReporter, fLocale, java.util.Locale, 2, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLErrorReporter, fMessageFormatters, java.util.Map, 18, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLErrorReporter, fDefaultErrorHandler, com.sun.org.apache.xerces.internal.xni.parser.XMLErrorHandler, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.XMLErrorReporter, fContinueAfterFatalError, boolean, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.XMLErrorReporter, fLocator, com.sun.org.apache.xerces.internal.xni.XMLLocator, 0, 7, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLErrorReporter, fSaxProxy, org.xml.sax.ErrorHandler, 0, 5, 5, 5
org.apache.fop.fo.expr.NCnameProperty, ncName, java.lang.String, 665, 203, 203, 203
org.apache.fop.fo.flow.table.EffRow, bodyType, int, 0, 94, 94, 94
org.apache.fop.fo.flow.table.EffRow, index, int, 792, 94, 94, 94
org.apache.fop.fo.flow.table.EffRow, explicitHeight, org.apache.fop.traits.MinOptMax, 263, 94, 94, 94
org.apache.fop.fo.flow.table.EffRow, gridUnits, java.util.List, 1855, 188, 94, 94
org.apache.fop.fo.flow.table.EffRow, height, org.apache.fop.traits.MinOptMax, 94, 94, 94, 94
org.apache.fop.area.inline.SpaceArea, space, java.lang.String, 10865, 10865, 10865, 10865
org.apache.fop.area.inline.SpaceArea, isAdjustable, boolean, 10865, 10865, 10865, 10865
jdk.internal.org.objectweb.asm.ByteVector, data, [B, 16714, 746, 464, 464
jdk.internal.org.objectweb.asm.ByteVector, length, int, 9419, 8075, 464, 464
org.apache.fop.util.QName, localName, java.lang.String, 1, 1, 1, 2
org.apache.fop.util.QName, prefix, java.lang.String, 0, 1, 1, 2
org.apache.fop.util.QName, hashCode, int, 0, 1, 1, 2
org.apache.fop.util.QName, namespaceURI, java.lang.String, 2, 1, 1, 2
org.apache.fop.fo.pagination.RepeatablePageMasterAlternatives, numberConsumed, int, 58, 60, 1, 1
org.apache.fop.fo.pagination.RepeatablePageMasterAlternatives, conditionalPageMasterRefs, java.util.List, 233, 1, 1, 1
org.apache.fop.fo.pagination.RepeatablePageMasterAlternatives, hasPagePositionLast, boolean, 1, 1, 1, 1
org.apache.fop.fo.pagination.RepeatablePageMasterAlternatives, hasPagePositionOnly, boolean, 0, 1, 1, 1
org.apache.fop.fo.pagination.RepeatablePageMasterAlternatives, maximumRepeats, org.apache.fop.fo.properties.Property, 58, 1, 1, 1
org.apache.fop.area.IDTracker, idLocations, java.util.Map, 220, 1, 1, 1
org.apache.fop.area.IDTracker, alreadyResolvedIDs, java.util.Set, 3462, 1, 1, 1
org.apache.fop.area.IDTracker, unfinishedIDs, java.util.Set, 3517, 1, 1, 1
org.apache.fop.area.IDTracker, unresolvedIDRefs, java.util.Map, 55, 1, 1, 1
org.apache.fop.fo.pagination.ConditionalPageMasterReference, pagePosition, int, 179, 3, 3, 3
org.apache.fop.fo.pagination.ConditionalPageMasterReference, blankOrNotBlank, int, 58, 3, 3, 3
org.apache.fop.fo.pagination.ConditionalPageMasterReference, masterReference, java.lang.String, 64, 3, 3, 3
org.apache.fop.fo.pagination.ConditionalPageMasterReference, oddOrEven, int, 58, 3, 3, 3
com.sun.org.apache.xml.internal.serializer.ElemContext, m_startTagOpen, boolean, 0, 4364, 10, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_elementDesc, com.sun.org.apache.xml.internal.serializer.ElemDesc, 0, 10, 10, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_elementLocalName, java.lang.String, 0, 4364, 10, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_currentElemDepth, int, 9, 10, 10, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_elementURI, java.lang.String, 0, 4364, 10, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_prev, com.sun.org.apache.xml.internal.serializer.ElemContext, 0, 10, 10, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_elementName, java.lang.String, 0, 4364, 10, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_isCdataSection, boolean, 0, 4354, 9, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_next, com.sun.org.apache.xml.internal.serializer.ElemContext, 4354, 9, 9, 10
com.sun.org.apache.xml.internal.serializer.ElemContext, m_isRaw, boolean, 0, 10, 10, 10
org.apache.fop.fo.properties.StringProperty, str, java.lang.String, 65184, 1704, 77, 77
org.apache.fop.fo.properties.CommonFont$CachedCommonFont, fontSelectionStrategy, org.apache.fop.fo.properties.EnumProperty, 18132, 5173, 1, 1
org.apache.fop.fo.properties.CommonFont$CachedCommonFont, fontStretch, org.apache.fop.fo.properties.EnumProperty, 18132, 5173, 1, 1
org.apache.fop.fo.properties.CommonFont$CachedCommonFont, fontFamily, org.apache.fop.fo.properties.FontFamilyProperty, 62148, 5173, 1, 1
org.apache.fop.fo.properties.CommonFont$CachedCommonFont, fontVariant, org.apache.fop.fo.properties.EnumProperty, 12650, 5173, 1, 1
org.apache.fop.fo.properties.CommonFont$CachedCommonFont, fontStyle, org.apache.fop.fo.properties.EnumProperty, 18132, 5173, 1, 1
org.apache.fop.fo.properties.CommonFont$CachedCommonFont, hash, int, 138596, 5173, 1, 1
org.apache.fop.fo.properties.CommonFont$CachedCommonFont, fontWeight, org.apache.fop.fo.properties.EnumProperty, 11938, 5173, 1, 1
com.sun.org.apache.xerces.internal.impl.XMLNSDocumentScannerImpl, fNotAddNSDeclAsAttribute, boolean, 1, 6, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLNSDocumentScannerImpl, fBindNamespaces, boolean, 29745, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.XMLNSDocumentScannerImpl, fXmlnsDeclared, boolean, 0, 2828, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLNSDocumentScannerImpl, fDTDValidator, com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDValidatorFilter, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.XMLNSDocumentScannerImpl, fPerformValidation, boolean, 1, 1, 1, 5
org.apache.fop.fo.flow.table.ColumnNumberManager, columnNumber, int, 682, 412, 32, 32
org.apache.fop.fo.flow.table.ColumnNumberManager, usedColumnIndices, java.util.BitSet, 760, 32, 32, 32
com.sun.org.apache.xerces.internal.util.PropertyState, state, java.lang.Object, 0, 58, 58, 58
com.sun.org.apache.xerces.internal.util.PropertyState, status, com.sun.org.apache.xerces.internal.util.Status, 94, 58, 58, 58
com.sun.org.apache.xml.internal.serializer.AttributesImplSerializer, m_indexFromQName, java.util.Map, 0, 1, 1, 1
com.sun.org.apache.xml.internal.serializer.AttributesImplSerializer, m_buff, java.lang.StringBuffer, 0, 1, 1, 1
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl$TrailingMiscDriver, this$0, com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, 6, 5, 5, 5
org.apache.fop.apps.FOURIResolver, dataURIResolver, javax.xml.transform.URIResolver, 0, 1, 1, 1
org.apache.fop.apps.FOURIResolver, log, org.apache.commons.logging.Log, 0, 1, 1, 1
org.apache.fop.apps.FOURIResolver, throwExceptions, boolean, 0, 2, 1, 1
org.apache.fop.apps.FOURIResolver, uriResolver, javax.xml.transform.URIResolver, 0, 1, 1, 1
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State, literal, java.lang.String, 0, 5, 5, 5
org.apache.fop.image.loader.batik.PreloaderSVG, batikAvailable, boolean, 0, 1, 1, 1
org.apache.fop.fonts.base14.Helvetica, enableKerning, boolean, 1307, 2, 1, 1
org.apache.fop.fonts.base14.Helvetica, mapping, org.apache.fop.fonts.CodePointMapping, 23102, 1, 1, 1
org.apache.xmlgraphics.image.loader.cache.ImageCache, invalidURIs, java.util.Set, 0, 1, 1, 1
org.apache.xmlgraphics.image.loader.cache.ImageCache, imageInfos, org.apache.xmlgraphics.image.loader.util.SoftMapCache, 0, 1, 1, 1
org.apache.xmlgraphics.image.loader.cache.ImageCache, images, org.apache.xmlgraphics.image.loader.util.SoftMapCache, 0, 1, 1, 1
org.apache.xmlgraphics.image.loader.cache.ImageCache, cacheListener, org.apache.xmlgraphics.image.loader.cache.ImageCacheListener, 0, 0, 0, 1
java.lang.invoke.InnerClassLambdaMetafactory$ForwardingMethodGenerator, this$0, java.lang.invoke.InnerClassLambdaMetafactory, 0, 0, 0, 1
org.apache.fop.layoutmgr.table.ColumnSetup, columns, java.util.List, 330, 16, 16, 16
org.apache.fop.layoutmgr.table.ColumnSetup, colWidths, java.util.List, 1458, 16, 16, 16
org.apache.fop.layoutmgr.table.ColumnSetup, maxColIndexReferenced, int, 32, 16, 16, 16
org.apache.fop.layoutmgr.table.ColumnSetup, table, org.apache.fop.fo.flow.table.Table, 16, 16, 16, 16
com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager, values, [Ljava.lang.String;, 22, 5, 5, 5
com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager, states, [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State;, 0, 5, 5, 5
org.apache.fop.fo.flow.table.CollapsingBorderResolver$ResolverInBody, firstInBody, boolean, 82, 26, 13, 13
org.apache.fop.fo.flow.table.CollapsingBorderResolver$ResolverInBody, this$0, org.apache.fop.fo.flow.table.CollapsingBorderResolver, 272, 13, 13, 13
org.apache.fop.layoutmgr.BlockLayoutManager$ProxyLMiter, this$0, org.apache.fop.layoutmgr.BlockLayoutManager, 6346, 1964, 1964, 1964
org.apache.fop.layoutmgr.KnuthPossPosIter, iterCount, int, 120605, 62417, 3632, 3632
org.apache.fop.fo.FOPropertyMapping$1, this$0, org.apache.fop.fo.FOPropertyMapping, 0, 1, 1, 1
org.apache.fop.fo.pagination.LayoutMasterSet, pageSequenceMasters, java.util.Map, 6, 1, 1, 1
org.apache.fop.fo.pagination.LayoutMasterSet, simplePageMasters, java.util.Map, 67, 1, 1, 1
org.apache.fop.fo.FOPropertyMapping$2, this$0, org.apache.fop.fo.FOPropertyMapping, 1907, 1, 1, 1
org.apache.xmlgraphics.ps.dsc.events.DSCCommentBoundingBox, bbox, java.awt.geom.Rectangle2D, 14, 2, 2, 2
org.apache.fop.render.ps.PSRenderer, enableComments, boolean, 498, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, setupCodeList, java.util.List, 59, 0, 1, 1
org.apache.fop.render.ps.PSRenderer, twoPassGeneration, boolean, 3, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, safeSetPageDevice, boolean, 58, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, ioTrouble, boolean, 0, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, fontResources, java.util.Map, 5982, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, gen, org.apache.xmlgraphics.ps.PSGenerator, 150008, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, footerComments, java.util.Collection, 2, 0, 1, 1
org.apache.fop.render.ps.PSRenderer, languageLevel, int, 1, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, autoRotateLandscape, boolean, 116, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, formResources, java.util.Map, 0, 0, 0, 1
org.apache.fop.render.ps.PSRenderer, headerComments, java.util.Collection, 1, 0, 1, 1
org.apache.fop.render.ps.PSRenderer, currentPageNumber, int, 175, 60, 1, 1
org.apache.fop.render.ps.PSRenderer, tempFile, java.io.File, 0, 0, 0, 1
org.apache.fop.render.ps.PSRenderer, inTextMode, boolean, 5337, 835, 1, 1
org.apache.fop.render.ps.PSRenderer, outputStream, java.io.OutputStream, 1, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, pageDeviceDictionary, org.apache.fop.render.ps.PSPageDeviceDictionary, 178, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, dscCompliant, boolean, 1, 1, 1, 1
org.apache.fop.render.ps.PSRenderer, documentBoundingBox, java.awt.geom.Rectangle2D, 60, 1, 1, 1
org.apache.fop.layoutmgr.BlockKnuthSequence, isClosed, boolean, 0, 121, 2, 2
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, datatypeValidator, com.sun.org.apache.xerces.internal.impl.dv.DatatypeValidator, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, defaultValue, java.lang.String, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, nonNormalizedDefaultValue, java.lang.String, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, name, java.lang.String, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, type, short, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, enumeration, [Ljava.lang.String;, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, list, boolean, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType, defaultType, short, 0, 0, 0, 10
jdk.internal.org.objectweb.asm.Frame, owner, jdk.internal.org.objectweb.asm.Label, 2424, 0, 99, 200
jdk.internal.org.objectweb.asm.Frame, inputLocals, [I, 521, 100, 100, 200
jdk.internal.org.objectweb.asm.Frame, outputLocals, [I, 2101, 68, 84, 200
jdk.internal.org.objectweb.asm.Frame, outputStackTop, int, 4155, 1595, 99, 200
jdk.internal.org.objectweb.asm.Frame, initializationCount, int, 18, 9, 9, 200
jdk.internal.org.objectweb.asm.Frame, inputStack, [I, 0, 100, 100, 200
jdk.internal.org.objectweb.asm.Frame, outputStack, [I, 3168, 105, 99, 200
jdk.internal.org.objectweb.asm.Frame, initializations, [I, 27, 9, 9, 200
org.apache.fop.traits.MinOptMax, opt, int, 157539, 232126, 115384, 115384
org.apache.fop.traits.MinOptMax, min, int, 161954, 232126, 115384, 115384
org.apache.fop.traits.MinOptMax, max, int, 161928, 232126, 115384, 115384
org.apache.commons.logging.impl.LogFactoryImpl$1, val$name, java.lang.String, 6, 5, 5, 5
org.apache.fop.layoutmgr.StaticContentLayoutManager, regionFO, org.apache.fop.fo.pagination.SideRegion, 116, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, contentAreaIPD, int, 0, 116, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, contentAreaBPD, int, 0, 116, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, targetRegion, org.apache.fop.area.RegionReference, 232, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, targetBlock, org.apache.fop.area.Block, 0, 0, 0, 58
com.sun.org.apache.xerces.internal.impl.dv.dtd.ListDatatypeValidator, fItemValidator, com.sun.org.apache.xerces.internal.impl.dv.DatatypeValidator, 0, 3, 3, 3
jdk.internal.org.objectweb.asm.AnnotationWriter, next, jdk.internal.org.objectweb.asm.AnnotationWriter, 428, 0, 74, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, parent, jdk.internal.org.objectweb.asm.ByteVector, 428, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, named, boolean, 0, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, cw, jdk.internal.org.objectweb.asm.ClassWriter, 0, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, size, int, 428, 0, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, bv, jdk.internal.org.objectweb.asm.ByteVector, 856, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, offset, int, 428, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, prev, jdk.internal.org.objectweb.asm.AnnotationWriter, 214, 214, 74, 214
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl$PrologDriver, this$0, com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, 35, 5, 5, 5
org.apache.fop.layoutmgr.PageBreaker$1, this$0, org.apache.fop.layoutmgr.PageBreaker, 0, 12, 12, 12
org.dacapo.parser.ConfigFileTokenManager, curChar, char, 3410, 1273, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjstateSet, [I, 3756, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, image, java.lang.StringBuffer, 89, 90, 1, 1
org.dacapo.parser.ConfigFileTokenManager, input_stream, org.dacapo.parser.SimpleCharStream, 1794, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, curLexState, int, 212, 3, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjrounds, [I, 3430, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, defaultLexState, int, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedPos, int, 498, 493, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimage, java.lang.StringBuffer, 90, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjnewStateCnt, int, 2615, 2678, 1, 1
org.dacapo.parser.ConfigFileTokenManager, debugStream, java.io.PrintStream, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimageLen, int, 123, 212, 1, 1
