CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
net.sourceforge.pmd.PMD$PmdThreadFactory, ctx, net.sourceforge.pmd.RuleContext, 4, 1, 1, 1
net.sourceforge.pmd.PMD$PmdThreadFactory, ruleSetFactory, net.sourceforge.pmd.RuleSetFactory, 4, 1, 1, 1
net.sourceforge.pmd.PMD$PmdThreadFactory, counter, java.util.concurrent.atomic.AtomicInteger, 4, 1, 1, 1
net.sourceforge.pmd.ast.ASTSwitchLabel, isDefault, boolean, 0, 197, 197, 1867
org.objectweb.asm.ClassReader, a, [I, 87870, 281, 281, 281
org.objectweb.asm.ClassReader, b, [B, 285126, 281, 281, 281
org.objectweb.asm.ClassReader, c, [Ljava.lang.String;, 86330, 281, 281, 281
org.objectweb.asm.ClassReader, d, int, 281, 281, 281, 281
org.objectweb.asm.ClassReader, header, int, 281, 281, 281, 281
org.apache.xerces.util.AugmentationsImpl$SmallContainer, fNumEntries, int, 3708, 1312, 78, 78
org.apache.xerces.util.AugmentationsImpl$SmallContainer, fAugmentations, [Ljava.lang.Object;, 0, 78, 78, 78
org.apache.xerces.util.AugmentationsImpl$SmallContainer, this$0, org.apache.xerces.util.AugmentationsImpl, 0, 78, 78, 78
org.apache.xerces.impl.XMLErrorReporter, fErrorHandler, org.apache.xerces.xni.parser.XMLErrorHandler, 0, 6, 6, 6
org.apache.xerces.impl.XMLErrorReporter, fLocale, java.util.Locale, 6, 6, 6, 6
org.apache.xerces.impl.XMLErrorReporter, fMessageFormatters, java.util.Hashtable, 24, 6, 6, 6
org.apache.xerces.impl.XMLErrorReporter, fDefaultErrorHandler, org.apache.xerces.xni.parser.XMLErrorHandler, 0, 0, 0, 6
org.apache.xerces.impl.XMLErrorReporter, fContinueAfterFatalError, boolean, 0, 6, 6, 6
org.apache.xerces.impl.XMLErrorReporter, fLocator, org.apache.xerces.xni.XMLLocator, 0, 12, 6, 6
org.apache.xerces.impl.XMLErrorReporter, fSaxProxy, org.xml.sax.ErrorHandler, 0, 6, 6, 6
org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher, this$0, org.apache.xerces.impl.XMLDocumentScannerImpl, 30, 11, 11, 11
net.sourceforge.pmd.rules.UselessOverridingMethod, ignoreAnnotations, boolean, 2, 218, 1, 3
net.sourceforge.pmd.rules.UselessOverridingMethod, exceptions, java.util.List, 6, 6, 1, 3
net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor$PMDSignatureVisitor, parent, net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor, 557, 218, 218, 219
org.jaxen.JaxenHandler, xpath, org.jaxen.expr.XPathExpr, 368, 184, 184, 184
org.jaxen.JaxenHandler, stack, java.util.LinkedList, 37724, 184, 184, 184
org.jaxen.JaxenHandler, simplified, boolean, 184, 368, 184, 184
org.jaxen.JaxenHandler, xpathFactory, org.jaxen.expr.XPathFactory, 8504, 184, 184, 184
org.apache.xerces.util.NamespaceSupport, fPrefixes, [Ljava.lang.String;, 0, 18, 18, 18
org.apache.xerces.util.NamespaceSupport, fCurrentContext, int, 24, 24, 6, 18
org.apache.xerces.util.NamespaceSupport, fNamespace, [Ljava.lang.String;, 48, 18, 18, 18
org.apache.xerces.util.NamespaceSupport, fNamespaceSize, int, 60, 60, 6, 18
org.apache.xerces.util.NamespaceSupport, fContext, [I, 12, 18, 18, 18
net.sourceforge.pmd.CommandLineOptions, targetJDK, java.lang.String, 2, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, stressTestEnabled, boolean, 1, 0, 1, 1
net.sourceforge.pmd.CommandLineOptions, xsltFilename, java.lang.String, 0, 0, 0, 1
net.sourceforge.pmd.CommandLineOptions, cpus, int, 1, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, shortNamesEnabled, boolean, 1, 0, 1, 1
net.sourceforge.pmd.CommandLineOptions, reportFile, java.lang.String, 3, 0, 1, 1
net.sourceforge.pmd.CommandLineOptions, checkJavaFiles, boolean, 1, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, debugEnabled, boolean, 1, 0, 1, 1
net.sourceforge.pmd.CommandLineOptions, reportFormat, java.lang.String, 4, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, encoding, java.lang.String, 1, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, ruleSets, java.lang.String, 2, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, linkPrefix, java.lang.String, 0, 0, 0, 1
net.sourceforge.pmd.CommandLineOptions, benchmark, boolean, 1, 0, 1, 1
net.sourceforge.pmd.CommandLineOptions, args, [Ljava.lang.String;, 0, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, excludeMarker, java.lang.String, 1, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, inputPath, java.lang.String, 3, 1, 1, 1
net.sourceforge.pmd.CommandLineOptions, auxClasspath, java.lang.String, 1, 0, 1, 1
net.sourceforge.pmd.CommandLineOptions, checkJspFiles, boolean, 1, 0, 1, 1
net.sourceforge.pmd.CommandLineOptions, linePrefix, java.lang.String, 0, 0, 0, 1
net.sourceforge.pmd.CommandLineOptions, minPriority, int, 1, 1, 1, 1
net.sourceforge.pmd.dfa.report.PackageNode, packageName, java.lang.String, 1680, 287, 287, 287
net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor$PMDMethodVisitor, parent, net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor, 35406, 218, 218, 218
org.apache.commons.cli.Options, shortOpts, java.util.Map, 46, 2, 2, 2
org.apache.commons.cli.Options, longOpts, java.util.Map, 45, 2, 2, 2
org.apache.commons.cli.Options, requiredOpts, java.util.List, 1, 2, 2, 2
org.apache.commons.cli.Options, optionGroups, java.util.Map, 0, 2, 2, 2
net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor$PMDAnnotationVisitor, parent, net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor, 0, 218, 217, 219
org.apache.xerces.xni.XMLString, offset, int, 10978, 5867, 24, 78
org.apache.xerces.xni.XMLString, ch, [C, 10977, 5866, 24, 78
org.apache.xerces.xni.XMLString, length, int, 16772, 5867, 24, 78
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fXIncludeEnabled, boolean, 6, 6, 6, 6
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fNonXIncludeNSContext, org.apache.xerces.util.NamespaceSupport, 18, 6, 6, 6
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fCurrentNSContext, org.apache.xerces.xni.NamespaceContext, 6, 6, 6, 6
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fXIncludeHandler, org.apache.xerces.xinclude.XIncludeHandler, 0, 0, 0, 6
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fXIncludeNSContext, org.apache.xerces.xinclude.XIncludeNamespaceSupport, 0, 0, 0, 6
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, nodeFound, net.sourceforge.pmd.ast.SimpleNode, 6, 227, 2, 3
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, containsHashCode, boolean, 165, 224, 2, 3
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, containsEquals, boolean, 165, 227, 2, 3
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, implementsComparable, boolean, 2162, 277, 2, 3
net.sourceforge.pmd.typeresolution.ClassTypeResolver, importedClasses, java.util.Map, 41382, 437, 220, 220
net.sourceforge.pmd.typeresolution.ClassTypeResolver, pmdClassLoader, net.sourceforge.pmd.typeresolution.PMDASMClassLoader, 23534, 220, 220, 220
net.sourceforge.pmd.typeresolution.ClassTypeResolver, importedOnDemand, java.util.List, 7239, 220, 220, 220
org.apache.commons.cli.CommandLine, args, java.util.List, 4, 1, 1, 1
org.apache.commons.cli.CommandLine, options, java.util.List, 43, 1, 1, 1
org.jaxen.expr.DefaultFilterExpr, predicates, org.jaxen.expr.PredicateSet, 2320, 1160, 1160, 1160
org.jaxen.expr.DefaultFilterExpr, expr, org.jaxen.expr.Expr, 3480, 2320, 1160, 1160
org.xml.sax.InputSource, systemId, java.lang.String, 6, 0, 6, 6
org.xml.sax.InputSource, characterStream, java.io.Reader, 6, 0, 6, 6
org.xml.sax.InputSource, byteStream, java.io.InputStream, 6, 6, 6, 6
org.xml.sax.InputSource, encoding, java.lang.String, 6, 0, 6, 6
org.xml.sax.InputSource, publicId, java.lang.String, 6, 0, 6, 6
org.apache.xerces.jaxp.DocumentBuilderImpl, fInitErrorHandler, org.xml.sax.ErrorHandler, 0, 6, 6, 6
org.apache.xerces.jaxp.DocumentBuilderImpl, grammar, javax.xml.validation.Schema, 6, 6, 6, 6
org.apache.xerces.jaxp.DocumentBuilderImpl, fInitEntityResolver, org.xml.sax.EntityResolver, 0, 6, 6, 6
org.apache.xerces.jaxp.DocumentBuilderImpl, domParser, org.apache.xerces.parsers.DOMParser, 60, 12, 6, 6
org.apache.xerces.jaxp.DocumentBuilderImpl, fSchemaValidatorComponentManager, org.apache.xerces.xni.parser.XMLComponentManager, 0, 0, 0, 6
org.apache.xerces.jaxp.DocumentBuilderImpl, fSchemaValidationManager, org.apache.xerces.impl.validation.ValidationManager, 0, 0, 0, 6
org.apache.xerces.jaxp.DocumentBuilderImpl, fSchemaValidator, org.apache.xerces.xni.parser.XMLComponent, 6, 0, 6, 6
net.sourceforge.pmd.ast.ASTLiteral, isChar, boolean, 1624, 129, 1624, 9980
net.sourceforge.pmd.ast.ASTLiteral, isInt, boolean, 7650, 6018, 7654, 9980
net.sourceforge.pmd.ast.ASTLiteral, isString, boolean, 1495, 1495, 1495, 9980
net.sourceforge.pmd.ast.ASTLiteral, isFloat, boolean, 1636, 12, 1636, 9980
net.sourceforge.pmd.util.TypeMap, typesByName, java.util.Map, 64, 4, 4, 4
org.jaxen.expr.DefaultXPathExpr, rootExpr, org.jaxen.expr.Expr, 58754, 368, 184, 184
org.jaxen.Context, size, int, 543468, 884069, 278102, 278096
org.jaxen.Context, nodeSet, java.util.List, 497526, 821452, 278108, 278096
org.jaxen.Context, contextSupport, org.jaxen.ContextSupport, 530394, 278123, 278102, 278096
org.jaxen.Context, position, int, 543430, 551183, 278104, 278096
net.sourceforge.pmd.symboltable.NameOccurrence, image, java.lang.String, 2279121, 21588, 2379, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, argumentCount, int, 9687, 6206, 1212, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, qualifiedName, net.sourceforge.pmd.symboltable.NameOccurrence, 0, 3881, 468, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, location, net.sourceforge.pmd.ast.SimpleNode, 33024, 0, 2020, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, isMethodOrConstructorInvocation, boolean, 119372, 6205, 2306, 2379
org.apache.xerces.impl.dv.dtd.ListDatatypeValidator, fItemValidator, org.apache.xerces.impl.dv.DatatypeValidator, 0, 3, 3, 3
net.sourceforge.pmd.jaxen.AttributeAxisIterator, node, net.sourceforge.pmd.ast.Node, 224045, 28351, 28351, 28350
net.sourceforge.pmd.jaxen.AttributeAxisIterator, position, int, 476410, 252396, 28352, 28350
net.sourceforge.pmd.jaxen.AttributeAxisIterator, methodWrappers, [Lnet.sourceforge.pmd.jaxen.AttributeAxisIterator$MethodWrapper;, 476423, 28349, 28349, 28350
net.sourceforge.pmd.jaxen.AttributeAxisIterator, currObj, net.sourceforge.pmd.jaxen.Attribute, 728748, 252395, 28352, 28350
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, isExternal, boolean, 17253, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, ch, [C, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, reader, java.io.Reader, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, count, int, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, encoding, java.lang.String, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, startPosition, int, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, literal, boolean, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, baseCharOffset, int, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, stream, java.io.InputStream, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, columnNumber, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, this$0, org.apache.xerces.impl.XMLEntityManager, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, externallySpecifiedEncoding, boolean, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, fBuffer, org.apache.xerces.impl.XMLEntityManager$CharacterBuffer, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, entityLocation, org.apache.xerces.xni.XMLResourceIdentifier, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, position, int, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, lineNumber, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, xmlVersion, java.lang.String, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, mayReadChunks, boolean, 0, 6, 6, 6
net.sourceforge.pmd.ast.ASTCompilationUnit, comments, java.util.List, 0, 220, 220, 220
net.sourceforge.pmd.ast.ASTCompilationUnit, classTypeResolver, net.sourceforge.pmd.typeresolution.ClassTypeResolver, 0, 220, 220, 220
org.dacapo.harness.CommandLineArgs, line, org.apache.commons.cli.CommandLine, 29, 1, 1, 1
org.dacapo.harness.CommandLineArgs, callback, org.dacapo.harness.Callback, 2, 2, 1, 1
org.dacapo.harness.CommandLineArgs, benchmarks, java.util.List, 2, 1, 1, 1
net.sourceforge.pmd.ast.ASTConditionalExpression, isTernary, boolean, 45, 45, 45, 22029
net.sourceforge.pmd.RuleViolation, endLine, int, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, endColumn, int, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, filename, java.lang.String, 170251, 433, 433, 433
net.sourceforge.pmd.RuleViolation, variableName, java.lang.String, 866, 1299, 433, 433
net.sourceforge.pmd.RuleViolation, beginColumn, int, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, isSuppressed, boolean, 433, 0, 433, 433
net.sourceforge.pmd.RuleViolation, beginLine, int, 179204, 433, 433, 433
net.sourceforge.pmd.RuleViolation, rule, net.sourceforge.pmd.Rule, 871, 433, 433, 433
net.sourceforge.pmd.RuleViolation, description, java.lang.String, 489, 433, 433, 433
net.sourceforge.pmd.RuleViolation, methodName, java.lang.String, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, className, java.lang.String, 433, 866, 433, 433
net.sourceforge.pmd.RuleViolation, packageName, java.lang.String, 433, 433, 433, 433
org.jaxen.expr.DefaultNameStep, localName, java.lang.String, 369130, 1728, 1728, 1728
org.jaxen.expr.DefaultNameStep, prefix, java.lang.String, 5088, 1728, 1728, 1728
org.jaxen.expr.DefaultNameStep, hasPrefix, boolean, 398647, 1728, 1728, 1728
org.jaxen.expr.DefaultNameStep, matchesAnyName, boolean, 917331, 1728, 1728, 1728
org.apache.xerces.impl.dv.SecuritySupport$1, this$0, org.apache.xerces.impl.dv.SecuritySupport, 0, 6, 6, 6
net.sourceforge.pmd.ast.ASTName, nd, net.sourceforge.pmd.symboltable.NameDeclaration, 43081, 14592, 17377, 17799
org.apache.xerces.impl.dv.SecuritySupport$2, this$0, org.apache.xerces.impl.dv.SecuritySupport, 0, 6, 6, 6
org.jaxen.expr.IdentitySet$IdentityWrapper, object, java.lang.Object, 143277, 143284, 50711, 50711
net.sourceforge.pmd.ast.ASTExplicitConstructorInvocation, thisOrSuper, java.lang.String, 0, 34, 34, 289
org.apache.xerces.impl.dtd.XMLEntityDecl, systemId, java.lang.String, 0, 0, 0, 18
org.apache.xerces.impl.dtd.XMLEntityDecl, baseSystemId, java.lang.String, 0, 0, 0, 18
org.apache.xerces.impl.dtd.XMLEntityDecl, notation, java.lang.String, 0, 0, 0, 18
org.apache.xerces.impl.dtd.XMLEntityDecl, name, java.lang.String, 0, 0, 0, 18
org.apache.xerces.impl.dtd.XMLEntityDecl, inExternal, boolean, 0, 0, 0, 18
org.apache.xerces.impl.dtd.XMLEntityDecl, value, java.lang.String, 0, 0, 0, 18
org.apache.xerces.impl.dtd.XMLEntityDecl, publicId, java.lang.String, 0, 0, 0, 18
org.apache.xerces.impl.dtd.XMLEntityDecl, isPE, boolean, 0, 0, 0, 18
org.apache.xerces.impl.dv.SecuritySupport$3, this$0, org.apache.xerces.impl.dv.SecuritySupport, 0, 12, 12, 12
org.apache.xerces.impl.dv.SecuritySupport$3, val$cl, java.lang.ClassLoader, 24, 12, 12, 12
org.apache.xerces.parsers.SecuritySupport$7, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$7, val$f, java.io.File, 6, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$3, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 24, 24, 24
org.apache.xerces.parsers.SecuritySupport$3, val$cl, java.lang.ClassLoader, 48, 24, 24, 24
org.apache.xerces.impl.XMLDTDScannerImpl, fDTDContentModelHandler, org.apache.xerces.xni.XMLDTDContentModelHandler, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStringBuffer, org.apache.xerces.util.XMLStringBuffer, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fContentDepth, int, 0, 0, 0, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fString, org.apache.xerces.xni.XMLString, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fSeenExternalPE, boolean, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStringBuffer2, org.apache.xerces.util.XMLStringBuffer, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fLiteral2, org.apache.xerces.xni.XMLString, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fExtEntityDepth, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStartDTDCalled, boolean, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fEnumeration, [Ljava.lang.String;, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fPEReport, [Z, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fMarkUpDepth, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fIgnoreConditionalBuffer, org.apache.xerces.util.XMLStringBuffer, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fEnumerationCount, int, 0, 0, 0, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fDTDHandler, org.apache.xerces.xni.XMLDTDHandler, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStandalone, boolean, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fIncludeSectDepth, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fScannerState, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fLiteral, org.apache.xerces.xni.XMLString, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStrings, [Ljava.lang.String;, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fPEStack, [I, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fContentStack, [I, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fPEDepth, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fSeenExternalDTD, boolean, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLNSDTDValidator, fAttributeQName, org.apache.xerces.xni.QName, 0, 6, 6, 6
net.sourceforge.pmd.ast.ASTImportDeclaration, isImportOnDemand, boolean, 1203, 6, 403, 403
net.sourceforge.pmd.ast.ASTImportDeclaration, isStatic, boolean, 0, 0, 0, 403
net.sourceforge.pmd.ast.ASTImportDeclaration, pkg, java.lang.Package, 0, 371, 371, 403
org.apache.xerces.parsers.SecuritySupport$4, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 12, 12, 12
org.apache.xerces.parsers.SecuritySupport$4, val$propName, java.lang.String, 12, 12, 12, 12
org.apache.xerces.parsers.SecuritySupport$6, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$6, val$cl, java.lang.ClassLoader, 12, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$6, val$name, java.lang.String, 6, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$1, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 12, 12, 12
org.apache.xerces.parsers.SecuritySupport$2, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 12, 12, 12
org.dacapo.parser.ConfigFile, jj_expentry, [I, 0, 0, 0, 1
org.dacapo.parser.ConfigFile, jj_kind, int, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_input_stream, org.dacapo.parser.SimpleCharStream, 1, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_nt, org.dacapo.parser.Token, 0, 122, 1, 1
org.dacapo.parser.ConfigFile, jj_ntk, int, 180, 326, 1, 1
org.dacapo.parser.ConfigFile, jj_expentries, java.util.List, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_gen, int, 227, 204, 1, 1
org.dacapo.parser.ConfigFile, jj_la1, [I, 43, 1, 1, 1
org.dacapo.parser.ConfigFile, token_source, org.dacapo.parser.ConfigFileTokenManager, 204, 1, 1, 1
org.dacapo.parser.ConfigFile, token, org.dacapo.parser.Token, 1149, 204, 1, 1
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fInputStream, java.io.InputStream, 252, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fLength, int, 474, 132, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fMark, int, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fStartOffset, int, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, this$0, org.apache.xerces.impl.XMLEntityManager, 216, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fEndOffset, int, 342, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fData, [B, 258, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fOffset, int, 954, 144, 6, 6
org.apache.xerces.xni.parser.XMLInputSource, fByteStream, java.io.InputStream, 6, 6, 6, 6
org.apache.xerces.xni.parser.XMLInputSource, fPublicId, java.lang.String, 6, 6, 6, 6
org.apache.xerces.xni.parser.XMLInputSource, fEncoding, java.lang.String, 6, 6, 6, 6
org.apache.xerces.xni.parser.XMLInputSource, fSystemId, java.lang.String, 6, 6, 6, 6
org.apache.xerces.xni.parser.XMLInputSource, fBaseSystemId, java.lang.String, 6, 6, 6, 6
org.apache.xerces.xni.parser.XMLInputSource, fCharStream, java.io.Reader, 6, 6, 6, 6
org.apache.xerces.impl.io.UTF8Reader, fInputStream, java.io.InputStream, 228, 6, 6, 6
org.apache.xerces.impl.io.UTF8Reader, fSurrogate, int, 222, 6, 6, 6
org.apache.xerces.impl.io.UTF8Reader, fLocale, java.util.Locale, 0, 12, 6, 6
org.apache.xerces.impl.io.UTF8Reader, fBuffer, [B, 218986, 6, 6, 6
org.apache.xerces.impl.io.UTF8Reader, fFormatter, org.apache.xerces.util.MessageFormatter, 0, 12, 6, 6
org.apache.xerces.impl.io.UTF8Reader, fOffset, int, 222, 0, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeExtra, [[I, 14698, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNamespacesEnabled, boolean, 2530, 12, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fIdCount, int, 0, 0, 0, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeCount, int, 27080, 9034, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fIdElement, [I, 1302, 0, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeType, [[I, 55760, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodePrevSib, [[I, 19553, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeParent, [[I, 10708, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fBufferStr, java.lang.StringBuffer, 4907, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fStrChunks, java.util.Vector, 7906, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeValue, [[Ljava.lang.Object;, 14914, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeURI, [[Ljava.lang.Object;, 2537, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeLastChild, [[I, 19673, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fNodeName, [[Ljava.lang.Object;, 5066, 6, 6, 6
org.apache.xerces.dom.DeferredDocumentImpl, fIdName, [Ljava.lang.String;, 0, 0, 0, 6
net.sourceforge.pmd.rules.basic.BooleanInstantiation, customBoolean, boolean, 29686, 219, 1, 2
org.dacapo.harness.TeeOutputStream, toScreen, boolean, 67594, 4, 2, 2
org.dacapo.harness.TeeOutputStream, log, java.io.OutputStream, 202818, 8, 2, 2
org.dacapo.harness.TeeOutputStream, logFile, java.io.File, 4, 2, 2, 2
org.dacapo.harness.TeeOutputStream, version, int, 0, 2, 2, 2
org.apache.xerces.impl.dtd.XMLSimpleType, datatypeValidator, org.apache.xerces.impl.dv.DatatypeValidator, 0, 0, 0, 24
org.apache.xerces.impl.dtd.XMLSimpleType, defaultValue, java.lang.String, 0, 0, 0, 24
org.apache.xerces.impl.dtd.XMLSimpleType, nonNormalizedDefaultValue, java.lang.String, 0, 0, 0, 24
org.apache.xerces.impl.dtd.XMLSimpleType, name, java.lang.String, 0, 0, 0, 24
org.apache.xerces.impl.dtd.XMLSimpleType, type, short, 0, 0, 0, 24
org.apache.xerces.impl.dtd.XMLSimpleType, enumeration, [Ljava.lang.String;, 0, 0, 0, 24
org.apache.xerces.impl.dtd.XMLSimpleType, list, boolean, 0, 0, 0, 24
org.apache.xerces.impl.dtd.XMLSimpleType, defaultType, short, 0, 0, 0, 24
net.sourceforge.pmd.ast.JavaCharStream, line, int, 879081, 29990, 221, 222
net.sourceforge.pmd.ast.JavaCharStream, bufsize, int, 80187, 220, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, available, int, 849562, 220, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, column, int, 1717053, 892059, 221, 222
net.sourceforge.pmd.ast.JavaCharStream, inputStream, java.io.Reader, 1027, 220, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, nextCharBuf, [C, 849929, 220, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, maxNextCharInd, int, 852398, 734, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, tabSize, int, 12889, 220, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, inBuf, int, 1379345, 160457, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, prevCharIsLF, boolean, 849324, 62879, 220, 222
net.sourceforge.pmd.ast.JavaCharStream, nextCharInd, int, 1697838, 849978, 220, 222
