CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, PDATA_out, avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PDATAInput, 108, 6, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, PALE_in, avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PALEOutput, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, this$0, avrora.sim.radio.CC1000Radio, 3141, 6, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, PCLK_in, avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PCLKOutput, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, writeValue, int, 28158, 25027, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, writeCommand, boolean, 31409, 3140, 6, 6
avrora.sim.mcu.EEPROM, EECR_reg, avrora.sim.mcu.EEPROM$EECRReg, 6, 6, 6, 6
avrora.sim.mcu.EEPROM, ticker, avrora.sim.mcu.EEPROM$EEPROMTicker, 0, 6, 6, 6
avrora.sim.mcu.EEPROM, readEnableWritten, boolean, 0, 0, 0, 6
avrora.sim.mcu.EEPROM, EEPROM_SIZE_numBits, int, 0, 6, 6, 6
avrora.sim.mcu.EEPROM, EEPROM_data, [B, 0, 6, 6, 6
avrora.sim.mcu.EEPROM, EEARH_reg, avrora.sim.mcu.EEPROM$EEARHReg, 6, 6, 6, 6
avrora.sim.mcu.EEPROM, EEPROM_SIZE, int, 6, 6, 6, 6
avrora.sim.mcu.EEPROM, writeFinishedEvent, avrora.sim.mcu.EEPROM$EEPROMWriteFinishedEvent, 0, 6, 6, 6
avrora.sim.mcu.EEPROM, masterWriteEnable, boolean, 0, 0, 0, 6
avrora.sim.mcu.EEPROM, writeEnable, boolean, 0, 0, 0, 6
avrora.sim.mcu.EEPROM, writeEnableWritten, boolean, 0, 0, 0, 6
avrora.sim.mcu.EEPROM, EEARL_reg, avrora.sim.RWRegister, 6, 6, 6, 6
avrora.sim.mcu.EEPROM, readEnable, boolean, 0, 0, 0, 6
avrora.sim.mcu.EEPROM, writeCount, int, 0, 6, 6, 6
avrora.sim.mcu.EEPROM, EEDR_reg, avrora.sim.RWRegister, 6, 6, 6, 6
org.dacapo.parser.Config$OutputFile, filter, boolean, 0, 2, 2, 2
org.dacapo.parser.Config$OutputFile, bytes, long, 1, 2, 2, 2
org.dacapo.parser.Config$OutputFile, keep, boolean, 0, 2, 2, 2
org.dacapo.parser.Config$OutputFile, this$0, org.dacapo.parser.Config, 0, 2, 2, 2
org.dacapo.parser.Config$OutputFile, name, java.lang.String, 0, 2, 2, 2
org.dacapo.parser.Config$OutputFile, digest, java.lang.String, 1, 2, 2, 2
org.dacapo.parser.Config$OutputFile, existence, boolean, 0, 2, 2, 2
org.dacapo.parser.Config$OutputFile, text, boolean, 0, 2, 2, 2
org.dacapo.parser.Config$OutputFile, lines, int, 1, 2, 2, 2
avrora.actions.SimAction$ShutdownThread, this$0, avrora.actions.SimAction, 0, 1, 1, 1
avrora.sim.mcu.ATMegaFamily$PortRegister, pins, [Lavrora.sim.mcu.DefaultMCU$Pin;, 1370952, 36, 36, 36
avrora.sim.radio.CC1000Radio$SPITicker, this$0, avrora.sim.radio.CC1000Radio, 2552534, 6, 6, 6
avrora.sim.radio.CC1000Radio$SPITicker, spiDevice, avrora.sim.mcu.SPIDevice, 425899, 0, 6, 6
avrora.sim.radio.CC1000Radio$SPITicker, activated, boolean, 1005, 18, 6, 6
avrora.sim.mcu.Timer16Bit$2, this$0, avrora.sim.mcu.Timer16Bit, 0, 12, 12, 12
avrora.sim.radio.CC1000Radio$Modem2Register, this$0, avrora.sim.radio.CC1000Radio, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$Modem2Register, peakLevelOffset, int, 0, 12, 6, 6
avrora.sim.radio.CC1000Radio$Modem2Register, peakDetect, boolean, 0, 12, 6, 6
cck.util.ClassMap, classMap, java.util.HashMap, 159, 7, 7, 7
cck.util.ClassMap, objMap, java.util.HashMap, 65, 7, 7, 7
cck.util.ClassMap, reverseMap, java.util.HashMap, 99, 7, 7, 7
cck.util.ClassMap, type, java.lang.String, 0, 7, 7, 7
cck.util.ClassMap, clazz, java.lang.Class, 15, 7, 7, 7
cck.help.HelpCategory$ListSection, para, java.lang.String, 0, 5, 5, 5
cck.help.HelpCategory$ListSection, this$0, cck.help.HelpCategory, 0, 5, 5, 5
cck.help.HelpCategory$ListSection, title, java.lang.String, 0, 5, 5, 5
cck.help.HelpCategory$ListSection, list, java.util.List, 0, 5, 5, 5
avrora.sim.platform.ExternalFlash$PD2Input, this$0, avrora.sim.platform.ExternalFlash, 96, 6, 6, 6
avrora.sim.mcu.Timer16Bit$1, this$0, avrora.sim.mcu.Timer16Bit, 0, 12, 12, 12
avrora.sim.platform.sensors.AccelSensor$ADCInput, this$0, avrora.sim.platform.sensors.AccelSensor, 0, 12, 12, 12
cck.util.Option$Double, defvalue, double, 0, 2, 2, 2
cck.util.Option$Double, value, double, 10, 3, 2, 2
avrora.sim.mcu.RegisterSet, layout, avrora.sim.mcu.RegisterLayout, 0, 6, 6, 6
avrora.sim.mcu.RegisterSet, registers, [Lavrora.sim.ActiveRegister;, 1350, 6, 6, 6
avrora.sim.mcu.RegisterSet, fields, java.util.HashMap, 336, 6, 6, 6
avrora.sim.AtmelInterpreter$StateImpl, this$0, avrora.sim.AtmelInterpreter, 6, 6, 6, 6
cck.text.Printer, begLine, boolean, 0, 3, 3, 3
cck.text.Printer, indent, int, 0, 0, 0, 3
cck.text.Printer, nlcomma, boolean, 0, 0, 0, 3
cck.text.Printer, listdepth, int, 0, 0, 0, 3
cck.text.Printer, first, boolean, 0, 0, 0, 3
cck.text.Printer, o, java.io.PrintStream, 0, 3, 3, 3
avrora.sim.FiniteStateMachine$TransitionEvent, oldState, int, 0, 0, 0, 60
avrora.sim.FiniteStateMachine$TransitionEvent, this$0, avrora.sim.FiniteStateMachine, 0, 60, 60, 60
avrora.sim.FiniteStateMachine$TransitionEvent, newState, int, 0, 0, 0, 60
avrora.sim.RWRegister, value, byte, 4220367, 2164996, 180, 1608
avrora.sim.mcu.ATMegaFamily$FlagRegister, mapping, [I, 3060, 18, 18, 18
avrora.sim.mcu.ATMegaFamily$FlagRegister, interpreter, avrora.sim.AtmelInterpreter, 1410, 18, 18, 18
avrora.sim.mcu.Timer16Bit$OutputCompareUnit$FOC_Field, this$1, avrora.sim.mcu.Timer16Bit$OutputCompareUnit, 0, 36, 36, 36
avrora.sim.mcu.ATMegaFamily$Timer0$ASSRRegister, this$1, avrora.sim.mcu.ATMegaFamily$Timer0, 24, 6, 6, 6
avrora.sim.state.RegisterUtil$BitRangeView, reg, avrora.sim.state.RegisterView, 15918, 90, 90, 90
avrora.sim.state.RegisterUtil$BitRangeView, low, byte, 15905, 90, 90, 90
avrora.sim.state.RegisterUtil$BitRangeView, width, byte, 0, 90, 90, 90
avrora.sim.state.RegisterUtil$BitRangeView, mask, int, 15898, 90, 90, 90
avrora.sim.radio.CC1000Radio$Receiver, this$0, avrora.sim.radio.CC1000Radio, 415744, 12, 12, 12
org.apache.commons.cli.Options, shortOpts, java.util.Map, 46, 2, 2, 2
org.apache.commons.cli.Options, longOpts, java.util.Map, 45, 2, 2, 2
org.apache.commons.cli.Options, requiredOpts, java.util.List, 1, 2, 2, 2
org.apache.commons.cli.Options, optionGroups, java.util.Map, 0, 2, 2, 2
avrora.sim.clock.RippleSynchronizer$WaitLink, next, avrora.sim.clock.RippleSynchronizer$WaitLink, 0, 0, 0, 235918
avrora.sim.clock.RippleSynchronizer$WaitLink, time, long, 0, 235933, 235918, 235918
avrora.sim.clock.RippleSynchronizer$WaitLink, numPassed, int, 0, 0, 0, 235918
avrora.sim.mcu.Timer8Bit$Mode_CTC, this$0, avrora.sim.mcu.Timer8Bit, 728678, 12, 12, 12
avrora.sim.output.EventBuffer, head, avrora.sim.output.EventBuffer$Event, 0, 0, 0, 6
avrora.sim.output.EventBuffer, sim, avrora.sim.Simulator, 0, 6, 6, 6
avrora.sim.output.EventBuffer, tail, avrora.sim.output.EventBuffer$Event, 0, 0, 0, 6
avrora.sim.mcu.ReprogrammableCodeSegment$Factory, size, int, 0, 1, 1, 1
avrora.sim.mcu.ReprogrammableCodeSegment$Factory, pagesize, int, 6, 1, 1, 1
avrora.sim.mcu.USART$UBRRnHReg, this$0, avrora.sim.mcu.USART, 0, 12, 12, 12
org.apache.commons.cli.CommandLine, args, java.util.List, 4, 1, 1, 1
org.apache.commons.cli.CommandLine, options, java.util.List, 43, 1, 1, 1
avrora.sim.InterruptTable, pending, long, 887648, 879256, 6, 6
avrora.sim.InterruptTable, probes, [Lavrora.sim.util.MulticastInterruptProbe;, 1733095, 6, 6, 6
avrora.sim.InterruptTable, interpreter, avrora.sim.Interpreter, 428883, 6, 6, 6
avrora.sim.InterruptTable, state, avrora.sim.State, 0, 6, 6, 6
avrora.sim.InterruptTable, enabled, long, 895373, 16197, 6, 6
avrora.sim.InterruptTable, globalProbe, avrora.sim.util.MulticastInterruptProbe, 2711972, 0, 6, 6
avrora.sim.InterruptTable, notify, [Lavrora.sim.InterruptTable$Notification;, 428883, 6, 6, 6
avrora.sim.InterruptTable, numInterrupts, int, 0, 6, 6, 6
avrora.sim.InterruptTable, posted, long, 1739382, 862425, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PCLKOutput, last, boolean, 166159, 100493, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PCLKOutput, this$1, avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, 50233, 6, 6, 6
avrora.sim.mcu.USART$SerialPrinter, stream, [C, 0, 12, 12, 12
avrora.sim.mcu.USART$SerialPrinter, this$0, avrora.sim.mcu.USART, 12, 12, 12, 12
avrora.sim.mcu.USART$SerialPrinter, count, int, 0, 0, 0, 12
avrora.sim.mcu.USART$SerialPrinter, serialPrinter, avrora.sim.output.SimPrinter, 0, 12, 12, 12
avrora.sim.platform.ExternalFlash, memory, avrora.sim.platform.ExternalFlash$Memory, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash, printer, avrora.sim.output.SimPrinter, 12, 6, 6, 6
avrora.sim.platform.ExternalFlash, dfOpcode, int, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, dfTempByte, int, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, i, byte, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash, clock, avrora.sim.clock.Clock, 6, 6, 6, 6
avrora.sim.platform.ExternalFlash, tick, boolean, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash, icPage, int, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, dfPageAddress, int, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, delay, double, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, stateMachine, avrora.sim.FiniteStateMachine, 6, 6, 6, 6
avrora.sim.platform.ExternalFlash, isReading, boolean, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, sim, avrora.sim.Simulator, 18, 6, 6, 6
avrora.sim.platform.ExternalFlash, si, boolean, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, dfStatus, short, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash, isSelected, boolean, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, dfByteOffset, int, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, step, short, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash, so, boolean, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash, mcu, avrora.sim.mcu.Microcontroller, 30, 6, 6, 6
avrora.sim.platform.sensors.AccelSensor$OnPin, this$0, avrora.sim.platform.sensors.AccelSensor, 90, 12, 12, 12
avrora.sim.mcu.Timer16Bit$BufferedRegister, this$0, avrora.sim.mcu.Timer16Bit, 0, 72, 72, 72
avrora.sim.mcu.Timer16Bit$BufferedRegister, register, avrora.sim.RWRegister, 0, 72, 72, 72
avrora.sim.mcu.ATMega128, MCUCR_reg, avrora.sim.ActiveRegister, 419469, 6, 6, 6
avrora.sim.mcu.DefaultMCU$Pin, output, avrora.sim.mcu.Microcontroller$Pin$Output, 1692892, 78, 122, 390
avrora.sim.mcu.DefaultMCU$Pin, number, int, 0, 390, 390, 390
avrora.sim.mcu.DefaultMCU$Pin, outputDir, boolean, 1377017, 54119, 192, 390
avrora.sim.mcu.DefaultMCU$Pin, input, avrora.sim.mcu.Microcontroller$Pin$Input, 576, 12, 24, 390
avrora.sim.mcu.DefaultMCU$Pin, pullup, boolean, 192, 0, 12, 390
avrora.sim.mcu.DefaultMCU$Pin, level, boolean, 5235, 1376153, 192, 390
avrora.sim.mcu.DefaultMCU$Pin, this$0, avrora.sim.mcu.DefaultMCU, 2755312, 390, 390, 390
cck.help.ClassMapValueItem, help, java.lang.String, 0, 0, 0, 46
cck.help.ClassMapValueItem, indent, int, 0, 46, 46, 46
cck.help.ClassMapValueItem, optvalue, java.lang.String, 0, 46, 46, 46
cck.help.ClassMapValueItem, optname, java.lang.String, 0, 46, 46, 46
cck.help.ClassMapValueItem, isHelpCategory, boolean, 0, 0, 0, 46
cck.help.ClassMapValueItem, map, cck.util.ClassMap, 0, 46, 46, 46
avrora.sim.clock.DeltaQueue, head, avrora.sim.clock.DeltaQueue$Link, 137153711, 1596969, 6, 6
avrora.sim.clock.DeltaQueue, freeEventLists, avrora.sim.clock.DeltaQueue$EventList, 4099592, 2722993, 6, 6
avrora.sim.clock.DeltaQueue, freeLinks, avrora.sim.clock.DeltaQueue$Link, 5434638, 2722567, 6, 6
avrora.sim.clock.DeltaQueue, count, long, 48027756, 45925629, 6, 6
avrora.sim.mcu.SPI$SPDReg$TransmitRegister, this$1, avrora.sim.mcu.SPI$SPDReg, 414127, 6, 6, 6
avrora.sim.mcu.RegisterLayout, ioreg_length, int, 6, 1, 1, 1
avrora.sim.mcu.RegisterLayout, ioreg_size, int, 105, 1, 1, 1
avrora.sim.mcu.RegisterLayout, ioregAssignments, java.util.HashMap, 621, 1, 1, 1
avrora.sim.mcu.RegisterLayout, fields, java.util.HashMap, 38, 1, 1, 1
avrora.sim.mcu.RegisterLayout, info, [Lavrora.sim.mcu.RegisterLayout$RegisterInfo;, 105, 1, 1, 1
avrora.sim.mcu.EEPROM$EEPROMTicker, this$0, avrora.sim.mcu.EEPROM, 0, 6, 6, 6
avrora.sim.mcu.RegisterSet$Field, value, int, 0, 0, 0, 108
avrora.sim.types.SensorSimulation, TOPOLOGY, cck.util.Option$Str, 0, 1, 1, 1
avrora.sim.types.SensorSimulation, STAGGER_START, cck.util.Option$Long, 6, 1, 1, 1
avrora.sim.types.SensorSimulation, topology, avrora.sim.radio.Topology, 0, 0, 0, 1
avrora.sim.types.SensorSimulation, UPDATE_NODE_ID, cck.util.Option$Bool, 0, 1, 1, 1
avrora.sim.types.SensorSimulation, LOSSY_MODEL, cck.util.Option$Bool, 0, 1, 1, 1
avrora.sim.types.SensorSimulation, NOISE, cck.util.Option$Str, 2, 1, 1, 1
avrora.sim.types.SensorSimulation, stagger, long, 12, 6, 1, 1
avrora.sim.types.SensorSimulation, cc2420_medium, avrora.sim.radio.Medium, 0, 0, 0, 1
avrora.sim.types.SensorSimulation, SENSOR_DATA, cck.util.Option$List, 1, 1, 1, 1
avrora.sim.types.SensorSimulation, cc1000_medium, avrora.sim.radio.Medium, 0, 0, 0, 1
avrora.sim.types.SensorSimulation, lossyModel, avrora.sim.radio.LossyModel, 0, 0, 0, 1
avrora.sim.types.SensorSimulation, noise, avrora.sim.radio.noise, 2, 1, 1, 1
avrora.sim.types.SensorSimulation, RANDOM_START, cck.util.Option$Interval, 12, 1, 1, 1
avrora.sim.types.SensorSimulation, radiusModel, avrora.sim.radio.RadiusModel, 0, 0, 0, 1
avrora.sim.types.SensorSimulation, NODECOUNT, cck.util.Option$List, 1, 1, 1, 1
avrora.sim.types.SensorSimulation, RANGE, cck.util.Option$Double, 0, 1, 1, 1
avrora.sim.mcu.ATMegaFamily$MaskRegister, mapping, [I, 642, 30, 30, 30
avrora.sim.mcu.ATMegaFamily$MaskRegister, interpreter, avrora.sim.AtmelInterpreter, 306, 30, 30, 30
avrora.sim.clock.DeltaQueue$EventList, next, avrora.sim.clock.DeltaQueue$EventList, 0, 20863, 20856, 20856
avrora.sim.clock.DeltaQueue$EventList, event, avrora.sim.Simulator$Event, 0, 20865, 20855, 20856
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PDATAOutput, this$1, avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, 166169, 6, 6, 6
org.dacapo.harness.CommandLineArgs, line, org.apache.commons.cli.CommandLine, 29, 1, 1, 1
org.dacapo.harness.CommandLineArgs, callback, org.dacapo.harness.Callback, 2, 2, 1, 1
org.dacapo.harness.CommandLineArgs, benchmarks, java.util.List, 2, 1, 1, 1
avrora.sim.mcu.ADC, ADCH_reg, avrora.sim.RWRegister, 6, 6, 6, 6
avrora.sim.mcu.ADC, ADMUX_reg, avrora.sim.mcu.ADC$MUXRegister, 6, 6, 6, 6
avrora.sim.mcu.ADC, ADCSRA_reg, avrora.sim.mcu.ADC$ControlRegister, 12, 6, 6, 6
avrora.sim.mcu.ADC, channels, int, 0, 6, 6, 6
avrora.sim.mcu.ADC, ADCL_reg, avrora.sim.RWRegister, 6, 6, 6, 6
avrora.sim.mcu.ADC, VBG_INPUT, avrora.sim.mcu.ADC$ADCInput, 6, 6, 6, 6
avrora.sim.mcu.ADC, voltageRef, float, 0, 6, 6, 6
avrora.sim.mcu.ADC, connectedDevices, [Lavrora.sim.mcu.ADC$ADCInput;, 36, 6, 6, 6
avrora.sim.mcu.ADC, interruptNum, int, 6, 6, 6, 6
avrora.sim.mcu.ADC$1, this$0, avrora.sim.mcu.ADC, 0, 6, 6, 6
avrora.sim.platform.sensors.SensorBoard, modeName, [Ljava.lang.String;, 6, 6, 6, 6
avrora.sim.platform.sensors.SensorBoard, sim, avrora.sim.Simulator, 6, 6, 6, 6
avrora.sim.platform.sensors.SensorBoard, modeAmpere, [D, 6, 6, 6, 6
avrora.sim.FiniteStateMachine, transEvent, avrora.sim.FiniteStateMachine$TransitionEvent, 0, 60, 60, 60
avrora.sim.FiniteStateMachine, numStates, int, 1902, 60, 60, 60
avrora.sim.FiniteStateMachine, clock, avrora.sim.clock.Clock, 42, 60, 60, 60
avrora.sim.FiniteStateMachine, curState, int, 6472824, 863329, 60, 60
avrora.sim.FiniteStateMachine, startState, int, 42, 60, 60, 60
avrora.sim.FiniteStateMachine, globalProbe, avrora.sim.util.MulticastFSMProbe, 1726083, 60, 60, 60
avrora.sim.FiniteStateMachine, states, [Lavrora.sim.FiniteStateMachine$State;, 4741214, 60, 60, 60
avrora.sim.platform.Mica2, ledGroup, avrora.sim.platform.LED$LEDGroup, 6, 6, 6, 6
avrora.sim.platform.Mica2, externalFlash, avrora.sim.platform.ExternalFlash, 0, 6, 6, 6
avrora.sim.platform.Mica2, sensorboard, avrora.sim.platform.sensors.SensorBoard, 0, 6, 6, 6
avrora.sim.platform.Mica2, lightSensor, avrora.sim.platform.sensors.LightSensor, 6, 6, 6, 6
avrora.sim.platform.Mica2, accelXSensor, avrora.sim.platform.sensors.AccelSensor, 6, 6, 6, 6
avrora.sim.platform.Mica2, sim, avrora.sim.Simulator, 30, 6, 6, 6
avrora.sim.platform.Mica2, accelYSensor, avrora.sim.platform.sensors.AccelSensor, 6, 6, 6, 6
avrora.sim.platform.Mica2, radio, avrora.sim.radio.CC1000Radio, 30, 6, 6, 6
avrora.sim.radio.CC1000Radio$FSCTRLRegister, this$0, avrora.sim.radio.CC1000Radio, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$FSCTRLRegister, fsResetN, boolean, 0, 6, 6, 6
avrora.sim.mcu.ATMegaFamily$InterruptFlag, view, avrora.sim.state.BooleanView, 18, 36, 36, 36
avrora.sim.mcu.ATMegaFamily$InterruptFlag, autoclear, boolean, 0, 36, 36, 36
avrora.sim.mcu.ATMegaFamily$InterruptFlag, interpreter, avrora.sim.AtmelInterpreter, 54, 36, 36, 36
avrora.sim.mcu.ATMegaFamily$InterruptFlag, inum, int, 54, 36, 36, 36
avrora.sim.radio.CC1000Radio$MainRegister, oldVal, byte, 3003, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, fReg, boolean, 1005, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, fsPd, boolean, 2961, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, corePd, boolean, 4995, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, resetN, boolean, 1005, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, receive_activated, boolean, 0, 0, 0, 6
avrora.sim.radio.CC1000Radio$MainRegister, transmit_activated, boolean, 0, 0, 0, 6
avrora.sim.radio.CC1000Radio$MainRegister, this$0, avrora.sim.radio.CC1000Radio, 8463, 6, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, biasPd, boolean, 3996, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, txPd, boolean, 2005, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, rxtx, boolean, 3484, 1005, 6, 6
avrora.sim.radio.CC1000Radio$MainRegister, rxPd, boolean, 2503, 1005, 6, 6
cck.util.Options, knownValues, java.util.HashMap, 562, 14, 14, 14
cck.util.Options, arguments, [Ljava.lang.String;, 2, 1, 1, 14
avrora.sim.mcu.RegisterSet$SubFieldWriter, fieldWriter, avrora.sim.mcu.RegisterSet$FieldWriter, 0, 24, 24, 24
avrora.sim.mcu.RegisterSet$SubFieldWriter, subField, avrora.sim.mcu.RegisterLayout$SubField, 0, 24, 24, 24
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PALEOutput, last, boolean, 166321, 6288, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PALEOutput, this$1, avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, 6287, 6, 6, 6
avrora.sim.platform.sensors.LightSensor$OnPin, this$0, avrora.sim.platform.sensors.LightSensor, 54, 6, 6, 6
avrora.sim.mcu.Timer8Bit$Mode_PWM, this$0, avrora.sim.mcu.Timer8Bit, 0, 12, 12, 12
avrora.sim.mcu.Timer8Bit$Mode_PWM, increment, byte, 0, 12, 12, 12
avrora.sim.CodeSegment$NoLegacyInstr, this$0, avrora.sim.CodeSegment, 0, 6, 6, 6
org.dacapo.parser.ConfigFile, jj_expentry, [I, 0, 0, 0, 1
org.dacapo.parser.ConfigFile, jj_kind, int, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_input_stream, org.dacapo.parser.SimpleCharStream, 1, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_nt, org.dacapo.parser.Token, 0, 53, 1, 1
org.dacapo.parser.ConfigFile, jj_ntk, int, 85, 140, 1, 1
org.dacapo.parser.ConfigFile, jj_expentries, java.util.List, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_gen, int, 100, 87, 1, 1
org.dacapo.parser.ConfigFile, jj_la1, [I, 33, 1, 1, 1
org.dacapo.parser.ConfigFile, token_source, org.dacapo.parser.ConfigFileTokenManager, 87, 1, 1, 1
org.dacapo.parser.ConfigFile, token, org.dacapo.parser.Token, 484, 87, 1, 1
cck.text.Status$Item, starttime, long, 0, 2, 2, 2
cck.text.Status$Item, title, java.lang.String, 0, 2, 2, 2
avrora.sim.mcu.Timer16Bit$PairedRegister, high, avrora.sim.RWRegister, 0, 57, 57, 57
avrora.sim.mcu.Timer16Bit$PairedRegister, low, avrora.sim.RWRegister, 0, 57, 57, 57
avrora.sim.mcu.Timer16Bit$PairedRegister, this$0, avrora.sim.mcu.Timer16Bit, 0, 57, 57, 57
avrora.sim.mcu.RegisterLayout$RegisterInfo, subfields, [Lavrora.sim.mcu.RegisterLayout$SubField;, 0, 0, 0, 105
avrora.sim.mcu.RegisterLayout$RegisterInfo, name, java.lang.String, 0, 105, 105, 105
avrora.sim.mcu.RegisterLayout$RegisterInfo, ior_num, int, 0, 105, 105, 105
avrora.sim.types.SensorSimulation$SensorNode, startup, long, 6, 0, 6, 6
avrora.sim.types.SensorSimulation$SensorNode, this$0, avrora.sim.types.SensorSimulation, 29, 6, 6, 6
avrora.sim.types.SensorSimulation$SensorNode, sensorInput, java.util.List, 6, 6, 6, 6
avrora.sim.types.SensorSimulation$SensorNode, radio, avrora.sim.radio.Radio, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calStart, boolean, 60, 36, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calCurrent, boolean, 0, 36, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calibrating, boolean, 12, 6, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calComplete, boolean, 0, 36, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calibrate, avrora.sim.radio.CC1000Radio$CALRegister$Calibrate, 6, 6, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, this$0, avrora.sim.radio.CC1000Radio, 18, 6, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calWait, boolean, 0, 36, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calDual, boolean, 0, 36, 6, 6
avrora.sim.radio.CC1000Radio$CALRegister, calIterate, int, 0, 36, 6, 6
cck.elf.ELFDataInputStream, bigEndian, boolean, 1990, 10, 10, 10
cck.elf.ELFDataInputStream, file, java.io.RandomAccessFile, 7936, 10, 10, 10
cck.elf.ELFDataInputStream, header, cck.elf.ELFHeader, 0, 10, 10, 10
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PDATAInput, this$1, avrora.sim.radio.CC1000Radio$SerialConfigurationInterface, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$SerialConfigurationInterface$PDATAInput, outputPin, boolean, 96, 0, 6, 6
avrora.sim.mcu.Timer16Bit$TCNTnRegister, this$0, avrora.sim.mcu.Timer16Bit, 0, 12, 12, 12
avrora.sim.mcu.EEPROM$EECRReg, _eerie, avrora.sim.state.BooleanView, 0, 6, 6, 6
avrora.sim.mcu.EEPROM$EECRReg, _eemwe, avrora.sim.state.BooleanView, 0, 6, 6, 6
avrora.sim.mcu.EEPROM$EECRReg, _eewe, avrora.sim.state.BooleanView, 0, 6, 6, 6
avrora.sim.mcu.EEPROM$EECRReg, this$0, avrora.sim.mcu.EEPROM, 0, 6, 6, 6
avrora.sim.mcu.EEPROM$EECRReg, _eere, avrora.sim.state.BooleanView, 0, 6, 6, 6
avrora.core.LoadableProgram, fname, java.lang.String, 2, 2, 2, 2
avrora.core.LoadableProgram, file, java.io.File, 0, 2, 2, 2
avrora.core.LoadableProgram, program, avrora.core.Program, 24, 2, 2, 2
org.dacapo.harness.TeeOutputStream, toScreen, boolean, 599907, 4, 2, 2
org.dacapo.harness.TeeOutputStream, log, java.io.OutputStream, 1799731, 8, 2, 2
org.dacapo.harness.TeeOutputStream, logFile, java.io.File, 4, 2, 2, 2
org.dacapo.harness.TeeOutputStream, version, int, 0, 2, 2, 2
avrora.arch.legacy.LegacyDisassembler, pc, int, 9768, 9005, 2, 8
avrora.arch.legacy.LegacyDisassembler, code, [B, 2856, 9005, 2, 8
avrora.arch.legacy.LegacyDisassembler, index, int, 2856, 9005, 2, 8
avrora.monitors.LEDMonitor$Mon, printer, avrora.sim.output.SimPrinter, 2930, 6, 6, 6
avrora.monitors.LEDMonitor$Mon, this$0, avrora.monitors.LEDMonitor, 0, 6, 6, 6
