CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.xalan.transformer.DecimalToRoman, m_postValue, long, 0, 7, 7, 7
org.apache.xalan.transformer.DecimalToRoman, m_preLetter, java.lang.String, 0, 7, 7, 7
org.apache.xalan.transformer.DecimalToRoman, m_postLetter, java.lang.String, 0, 7, 7, 7
org.apache.xalan.transformer.DecimalToRoman, m_preValue, long, 0, 7, 7, 7
org.apache.xml.serializer.EncodingInfo, m_highCharInContiguousGroup, char, 0, 5329, 5327, 5328
org.apache.xml.serializer.EncodingInfo, name, java.lang.String, 0, 5329, 5328, 5328
org.apache.xml.serializer.EncodingInfo, m_encoding, org.apache.xml.serializer.EncodingInfo$InEncoding, 0, 0, 0, 5328
org.apache.xml.serializer.EncodingInfo, javaName, java.lang.String, 0, 5329, 5328, 5328
org.apache.xerces.impl.validation.ValidationManager, fCachedDTD, boolean, 0, 1704, 5, 5
org.apache.xerces.impl.validation.ValidationManager, fGrammarFound, boolean, 0, 1702, 5, 5
org.apache.xerces.impl.validation.ValidationManager, fVSs, java.util.Vector, 3392, 5, 5, 5
org.apache.xpath.XPathContext$XPathExpressionContext, this$0, org.apache.xpath.XPathContext, 0, 1700, 1700, 1699
org.apache.xerces.impl.XMLDocumentScannerImpl$DTDDispatcher, this$0, org.apache.xerces.impl.XMLDocumentScannerImpl, 0, 5, 5, 5
org.apache.xpath.axes.FilterExprWalker$filterExprOwner, this$0, org.apache.xpath.axes.FilterExprWalker, 0, 15, 15, 15
org.apache.xml.serializer.ElemDesc, m_attrs, org.apache.xml.serializer.utils.StringToIntTable, 296445, 129, 95, 95
org.apache.xml.serializer.ElemDesc, m_flags, int, 695728, 95, 95, 95
org.apache.xpath.axes.ChildTestIterator, m_traverser, org.apache.xml.dtm.DTMAxisTraverser, 14300, 443544, 39659, 39712
org.apache.xerces.util.AugmentationsImpl$SmallContainer, fNumEntries, int, 54858, 54894, 29, 29
org.apache.xerces.util.AugmentationsImpl$SmallContainer, fAugmentations, [Ljava.lang.Object;, 0, 29, 29, 29
org.apache.xerces.util.AugmentationsImpl$SmallContainer, this$0, org.apache.xerces.util.AugmentationsImpl, 0, 29, 29, 29
org.apache.xerces.impl.XMLErrorReporter, fErrorHandler, org.apache.xerces.xni.parser.XMLErrorHandler, 0, 1705, 5, 5
org.apache.xerces.impl.XMLErrorReporter, fLocale, java.util.Locale, 1698, 5, 5, 5
org.apache.xerces.impl.XMLErrorReporter, fMessageFormatters, java.util.Hashtable, 1711, 5, 5, 5
org.apache.xerces.impl.XMLErrorReporter, fDefaultErrorHandler, org.apache.xerces.xni.parser.XMLErrorHandler, 0, 0, 0, 5
org.apache.xerces.impl.XMLErrorReporter, fContinueAfterFatalError, boolean, 0, 1699, 5, 5
org.apache.xerces.impl.XMLErrorReporter, fLocator, org.apache.xerces.xni.XMLLocator, 0, 1706, 5, 5
org.apache.xerces.impl.XMLErrorReporter, fSaxProxy, org.xml.sax.ErrorHandler, 0, 5, 5, 5
org.apache.xml.serializer.NamespaceMappings, m_namespaces, java.util.Hashtable, 354813, 3394, 3398, 3398
org.apache.xml.serializer.NamespaceMappings, count, int, 0, 3393, 3393, 3398
org.apache.xml.serializer.NamespaceMappings, m_nodeStack, org.apache.xml.serializer.NamespaceMappings$Stack, 0, 3394, 3394, 3398
org.apache.xalan.processor.ProcessorInclude, m_href, java.lang.String, 0, 1, 1, 1
org.apache.xpath.operations.Operation$LeftExprOwner, this$0, org.apache.xpath.operations.Operation, 0, 79, 79, 79
org.apache.xerces.util.NamespaceSupport, fPrefixes, [Ljava.lang.String;, 0, 10, 10, 10
org.apache.xerces.util.NamespaceSupport, fCurrentContext, int, 1441193, 578688, 5, 10
org.apache.xerces.util.NamespaceSupport, fNamespace, [Ljava.lang.String;, 701070, 10, 10, 10
org.apache.xerces.util.NamespaceSupport, fNamespaceSize, int, 1214911, 296131, 5, 10
org.apache.xerces.util.NamespaceSupport, fContext, [I, 1439535, 15, 10, 10
org.apache.xpath.axes.OneStepIterator, m_iterator, org.apache.xml.dtm.DTMAxisIterator, 1001, 1000, 2, 28
org.apache.xpath.axes.OneStepIterator, m_axis, int, 1500, 54, 28, 28
org.xml.sax.helpers.SecuritySupport12$4, this$0, org.xml.sax.helpers.SecuritySupport12, 0, 4, 4, 4
org.xml.sax.helpers.SecuritySupport12$4, val$cl, java.lang.ClassLoader, 8, 4, 4, 4
org.xml.sax.helpers.SecuritySupport12$4, val$name, java.lang.String, 4, 4, 4, 4
org.xml.sax.helpers.SecuritySupport12$2, this$0, org.xml.sax.helpers.SecuritySupport12, 0, 4, 4, 4
org.xml.sax.helpers.SecuritySupport12$2, val$propName, java.lang.String, 4, 4, 4, 4
org.apache.commons.cli.Options, shortOpts, java.util.Map, 46, 2, 2, 2
org.apache.commons.cli.Options, longOpts, java.util.Map, 45, 2, 2, 2
org.apache.commons.cli.Options, requiredOpts, java.util.List, 1, 2, 2, 2
org.apache.commons.cli.Options, optionGroups, java.util.Map, 0, 2, 2, 2
org.apache.xerces.xni.XMLString, offset, int, 146173, 745596, 16, 45
org.apache.xerces.xni.XMLString, ch, [C, 146169, 745520, 16, 45
org.apache.xerces.xni.XMLString, length, int, 169615, 745641, 16, 45
org.apache.xpath.functions.FuncPosition, m_isTopLevel, boolean, 12898, 1, 1, 1
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fXIncludeEnabled, boolean, 1698, 5, 5, 5
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fNonXIncludeNSContext, org.apache.xerces.util.NamespaceSupport, 1710, 5, 5, 5
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fCurrentNSContext, org.apache.xerces.xni.NamespaceContext, 1701, 5, 5, 5
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fXIncludeHandler, org.apache.xerces.xinclude.XIncludeHandler, 0, 0, 0, 5
org.apache.xerces.parsers.XIncludeAwareParserConfiguration, fXIncludeNSContext, org.apache.xerces.xinclude.XIncludeNamespaceSupport, 0, 0, 0, 5
org.apache.xml.serializer.CharInfo, firstWordNotUsed, int, 1968, 6821, 3404, 3402
org.apache.xml.serializer.CharInfo, m_charToString, java.util.HashMap, 160464, 4, 1304, 3402
org.apache.xml.serializer.CharInfo, onlyQuotAmpLtGt, boolean, 0, 3408, 3404, 3402
org.apache.xml.serializer.CharInfo, array_of_bits, [I, 1968, 3403, 3402, 3402
org.apache.xml.serializer.CharInfo, m_charKey, org.apache.xml.serializer.CharInfo$CharKey, 319377, 3402, 3402, 3402
org.apache.xml.serializer.CharInfo, shouldMapAttrChar_ASCII, [Z, 628068, 3404, 3404, 3402
org.apache.xml.serializer.CharInfo, shouldMapTextChar_ASCII, [Z, 17870031, 3402, 3403, 3402
org.apache.xml.serializer.CharInfo$1, val$entitiesFileName, java.lang.String, 4, 4, 4, 4
org.apache.xml.serializer.CharInfo$1, val$internal, boolean, 4, 4, 4, 4
org.apache.xml.serializer.CharInfo$1, val$method, java.lang.String, 4, 4, 4, 4
org.apache.xml.serializer.ToStream$BoolStack, m_values, [Z, 0, 10196, 10197, 10195
org.apache.xml.serializer.ToStream$BoolStack, m_allocatedSize, int, 0, 10196, 10196, 10195
org.apache.xml.serializer.ToStream$BoolStack, m_index, int, 547120, 87591, 10196, 10195
org.apache.xml.dtm.ref.DTMDefaultBaseIterators$ParentIterator, this$0, org.apache.xml.dtm.ref.DTMDefaultBaseIterators, 31998, 31998, 31998, 31995
org.apache.xml.dtm.ref.DTMDefaultBaseIterators$ParentIterator, _nodeType, int, 64377, 31996, 31994, 31995
org.apache.xpath.objects.XBooleanStatic, m_val, boolean, 0, 2, 2, 2
org.apache.xpath.axes.UnionChildIterator, m_nodeTests, [Lorg.apache.xpath.axes.PredicatedNodeTest;, 136, 24, 4, 4
org.xml.sax.helpers.SecuritySupport12$1, this$0, org.xml.sax.helpers.SecuritySupport12, 0, 8, 8, 8
org.apache.commons.cli.CommandLine, args, java.util.List, 4, 1, 1, 1
org.apache.commons.cli.CommandLine, options, java.util.List, 43, 1, 1, 1
org.apache.xerces.jaxp.SAXParserFactoryImpl, features, java.util.Hashtable, 1, 0, 1, 1
org.apache.xerces.jaxp.SAXParserFactoryImpl, grammar, javax.xml.validation.Schema, 1, 0, 1, 1
org.apache.xerces.jaxp.SAXParserFactoryImpl, fSecureProcess, boolean, 1, 1, 1, 1
org.apache.xerces.jaxp.SAXParserFactoryImpl, isXIncludeAware, boolean, 1, 0, 1, 1
org.xml.sax.InputSource, systemId, java.lang.String, 3401, 1702, 1701, 1701
org.xml.sax.InputSource, characterStream, java.io.Reader, 1701, 1700, 1700, 1701
org.xml.sax.InputSource, byteStream, java.io.InputStream, 1700, 1701, 1701, 1701
org.xml.sax.InputSource, encoding, java.lang.String, 1700, 0, 1700, 1701
org.xml.sax.InputSource, publicId, java.lang.String, 1700, 1701, 1701, 1701
org.apache.xpath.compiler.FunctionTable, m_functionID_customer, java.util.HashMap, 86, 4209, 4209, 4210
org.apache.xpath.compiler.FunctionTable, m_funcNextFreeIndex, int, 2, 4210, 4208, 4210
org.apache.xpath.compiler.FunctionTable, m_functions_customer, [Ljava.lang.Class;, 2, 4208, 4208, 4210
org.apache.xpath.functions.Function2Args$Arg1Owner, this$0, org.apache.xpath.functions.Function2Args, 0, 2, 2, 2
org.apache.xalan.templates.AVTPartSimple, m_val, java.lang.String, 0, 3, 3, 3
org.apache.xpath.axes.WalkingIteratorSorted, m_inNaturalOrderStatic, boolean, 0, 28, 14, 14
org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser, fSAXParser, org.apache.xerces.jaxp.SAXParserImpl, 2, 1, 1, 1
org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser, fInitFeatures, java.util.HashMap, 0, 1, 1, 1
org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser, fInitProperties, java.util.HashMap, 0, 1, 1, 1
org.apache.xml.dtm.ref.DTMDefaultBaseIterators$PrecedingSiblingIterator, this$0, org.apache.xml.dtm.ref.DTMDefaultBaseIterators, 2500, 500, 500, 500
org.apache.xml.dtm.ref.DTMDefaultBaseIterators$PrecedingSiblingIterator, _startNodeID, int, 500, 500, 500, 500
org.apache.xerces.impl.dv.dtd.ListDatatypeValidator, fItemValidator, org.apache.xerces.impl.dv.DatatypeValidator, 0, 3, 3, 3
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, isExternal, boolean, 1591145, 1701, 1703, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, ch, [C, 0, 3400, 1699, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, reader, java.io.Reader, 0, 1700, 1700, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, count, int, 0, 0, 0, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, encoding, java.lang.String, 0, 1699, 1699, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, startPosition, int, 0, 0, 0, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, literal, boolean, 0, 1698, 1698, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, baseCharOffset, int, 0, 0, 0, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, stream, java.io.InputStream, 0, 1700, 1700, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, columnNumber, int, 0, 1700, 1700, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, this$0, org.apache.xerces.impl.XMLEntityManager, 1699, 1698, 1698, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, externallySpecifiedEncoding, boolean, 0, 3401, 1700, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, fBuffer, org.apache.xerces.impl.XMLEntityManager$CharacterBuffer, 1699, 1701, 1701, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, entityLocation, org.apache.xerces.xni.XMLResourceIdentifier, 0, 1700, 1700, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, position, int, 0, 0, 0, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, lineNumber, int, 0, 1700, 1700, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, xmlVersion, java.lang.String, 0, 1698, 1698, 1704
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, mayReadChunks, boolean, 0, 1700, 1700, 1704
org.apache.xpath.axes.UnionPathIterator$iterOwner, this$0, org.apache.xpath.axes.UnionPathIterator, 0, 4, 4, 4
org.apache.xpath.axes.UnionPathIterator$iterOwner, m_index, int, 0, 4, 4, 4
org.dacapo.harness.CommandLineArgs, line, org.apache.commons.cli.CommandLine, 29, 1, 1, 1
org.dacapo.harness.CommandLineArgs, callback, org.dacapo.harness.Callback, 2, 2, 1, 1
org.dacapo.harness.CommandLineArgs, benchmarks, java.util.List, 2, 1, 1, 1
org.apache.xalan.extensions.ExpressionVisitor, m_sroot, org.apache.xalan.templates.StylesheetRoot, 0, 494, 494, 494
org.apache.xml.utils.ObjectVector, m_firstFree, int, 525149, 22779, 11499, 11501
org.apache.xml.utils.ObjectVector, m_blocksize, int, 3398, 11498, 11498, 11501
org.apache.xml.utils.ObjectVector, m_map, [Ljava.lang.Object;, 834948, 16192, 11495, 11501
org.apache.xml.utils.ObjectVector, m_mapSize, int, 6186, 16196, 11498, 11501
org.apache.xerces.impl.dv.SecuritySupport$1, this$0, org.apache.xerces.impl.dv.SecuritySupport, 0, 5, 5, 5
org.apache.xerces.impl.dv.SecuritySupport$2, this$0, org.apache.xerces.impl.dv.SecuritySupport, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLEntityDecl, systemId, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLEntityDecl, baseSystemId, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLEntityDecl, notation, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLEntityDecl, name, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLEntityDecl, inExternal, boolean, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLEntityDecl, value, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLEntityDecl, publicId, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLEntityDecl, isPE, boolean, 0, 0, 0, 10
org.apache.xerces.impl.dv.SecuritySupport$3, this$0, org.apache.xerces.impl.dv.SecuritySupport, 0, 10, 10, 10
org.apache.xerces.impl.dv.SecuritySupport$3, val$cl, java.lang.ClassLoader, 20, 10, 10, 10
org.apache.xalan.trace.TraceManager, m_transformer, org.apache.xalan.transformer.TransformerImpl, 0, 1699, 1699, 1699
org.apache.xalan.trace.TraceManager, m_traceListeners, java.util.Vector, 40398, 1700, 1699, 1699
org.apache.xerces.parsers.SecuritySupport$7, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 5, 5, 5
org.apache.xerces.parsers.SecuritySupport$7, val$f, java.io.File, 5, 5, 5, 5
org.apache.xml.serializer.AttributesImplSerializer, m_indexFromQName, java.util.Hashtable, 0, 5098, 5097, 5099
org.apache.xml.serializer.AttributesImplSerializer, m_buff, java.lang.StringBuffer, 0, 5098, 5098, 5099
org.apache.xml.utils.res.CharArrayWrapper, m_char, [C, 8100, 2, 2, 2
org.apache.xalan.transformer.KeyManager, m_key_tables, java.util.Vector, 0, 3400, 3400, 3399
org.apache.xml.dtm.SecuritySupport12$1, this$0, org.apache.xml.dtm.SecuritySupport12, 0, 6800, 6799, 6800
org.apache.xml.utils.StringToIntTable, m_values, [I, 33, 12, 6, 6
org.apache.xml.utils.StringToIntTable, m_firstFree, int, 94, 19, 6, 6
org.apache.xml.utils.StringToIntTable, m_blocksize, int, 12, 6, 6, 6
org.apache.xml.utils.StringToIntTable, m_map, [Ljava.lang.String;, 49, 12, 6, 6
org.apache.xml.utils.StringToIntTable, m_mapSize, int, 31, 12, 6, 6
org.apache.xerces.parsers.SecuritySupport$3, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 20, 20, 20
org.apache.xerces.parsers.SecuritySupport$3, val$cl, java.lang.ClassLoader, 40, 20, 20, 20
org.apache.xerces.impl.XMLDTDScannerImpl, fDTDContentModelHandler, org.apache.xerces.xni.XMLDTDContentModelHandler, 0, 1697, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fStringBuffer, org.apache.xerces.util.XMLStringBuffer, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fContentDepth, int, 0, 0, 0, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fString, org.apache.xerces.xni.XMLString, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fSeenExternalPE, boolean, 0, 1699, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fStringBuffer2, org.apache.xerces.util.XMLStringBuffer, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fLiteral2, org.apache.xerces.xni.XMLString, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fExtEntityDepth, int, 0, 1699, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fStartDTDCalled, boolean, 0, 1700, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fEnumeration, [Ljava.lang.String;, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fPEReport, [Z, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fMarkUpDepth, int, 0, 1699, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fIgnoreConditionalBuffer, org.apache.xerces.util.XMLStringBuffer, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fEnumerationCount, int, 0, 0, 0, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fDTDHandler, org.apache.xerces.xni.XMLDTDHandler, 0, 1698, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fStandalone, boolean, 0, 1698, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fIncludeSectDepth, int, 0, 1698, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fScannerState, int, 0, 1698, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fLiteral, org.apache.xerces.xni.XMLString, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fStrings, [Ljava.lang.String;, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fPEStack, [I, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fContentStack, [I, 0, 5, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fPEDepth, int, 0, 1699, 5, 5
org.apache.xerces.impl.XMLDTDScannerImpl, fSeenExternalDTD, boolean, 0, 1700, 5, 5
org.apache.xerces.impl.dtd.XMLNSDTDValidator, fAttributeQName, org.apache.xerces.xni.QName, 0, 5, 5, 5
org.apache.xerces.parsers.SecuritySupport$4, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 10, 10, 10
org.apache.xerces.parsers.SecuritySupport$4, val$propName, java.lang.String, 10, 10, 10, 10
org.apache.xerces.parsers.SecuritySupport$6, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 5, 5, 5
org.apache.xerces.parsers.SecuritySupport$6, val$cl, java.lang.ClassLoader, 10, 5, 5, 5
org.apache.xerces.parsers.SecuritySupport$6, val$name, java.lang.String, 5, 5, 5, 5
org.apache.xerces.parsers.SecuritySupport$1, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 10, 10, 10
org.apache.xerces.parsers.SecuritySupport$2, this$0, org.apache.xerces.parsers.SecuritySupport, 0, 10, 10, 10
org.dacapo.parser.ConfigFile, jj_expentry, [I, 0, 0, 0, 1
org.dacapo.parser.ConfigFile, jj_kind, int, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_input_stream, org.dacapo.parser.SimpleCharStream, 1, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_nt, org.dacapo.parser.Token, 0, 71, 1, 1
org.dacapo.parser.ConfigFile, jj_ntk, int, 141, 168, 1, 1
org.dacapo.parser.ConfigFile, jj_expentries, java.util.List, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_gen, int, 121, 97, 1, 1
org.dacapo.parser.ConfigFile, jj_la1, [I, 44, 1, 1, 1
org.dacapo.parser.ConfigFile, token_source, org.dacapo.parser.ConfigFileTokenManager, 97, 1, 1, 1
org.dacapo.parser.ConfigFile, token, org.dacapo.parser.Token, 565, 97, 1, 1
org.apache.xml.utils.StringVector, m_firstFree, int, 5, 2, 1, 1
org.apache.xml.utils.StringVector, m_blocksize, int, 1, 1, 1, 1
org.apache.xml.utils.StringVector, m_map, [Ljava.lang.String;, 3, 2, 1, 1
org.apache.xml.utils.StringVector, m_mapSize, int, 3, 2, 1, 1
org.apache.xalan.processor.ProcessorOutputElem, m_outputProperties, org.apache.xalan.templates.OutputProperties, 10, 2, 1, 1
org.apache.xpath.axes.ReverseAxesWalker, m_iterator, org.apache.xml.dtm.DTMAxisIterator, 64178, 63981, 19, 64
org.apache.xml.utils.QName, _prefix, java.lang.String, 192, 113, 19, 58
org.apache.xml.utils.QName, m_hashCode, int, 62, 192, 57, 58
org.apache.xml.utils.QName, _namespaceURI, java.lang.String, 64869, 192, 16, 58
org.apache.xml.utils.QName, _localName, java.lang.String, 65061, 192, 16, 58
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fInputStream, java.io.InputStream, 23850, 3401, 1700, 1699
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fLength, int, 28983, 8519, 1701, 1699
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fMark, int, 1699, 1700, 1700, 1699
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fStartOffset, int, 0, 1701, 1701, 1699
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, this$0, org.apache.xerces.impl.XMLEntityManager, 13649, 1700, 1700, 1699
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fEndOffset, int, 20467, 1701, 1701, 1699
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fData, [B, 15340, 1701, 1701, 1699
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fOffset, int, 59669, 11913, 1700, 1699
org.apache.xml.utils.SuballocatedIntVector, m_MASK, int, 3427223, 17000, 17005, 17033
org.apache.xml.utils.SuballocatedIntVector, m_numblocks, int, 0, 33999, 17000, 17033
org.apache.xml.utils.SuballocatedIntVector, m_firstFree, int, 13621762, 5649190, 17020, 17033
org.apache.xml.utils.SuballocatedIntVector, m_buildCache, [I, 5623179, 22900, 17020, 17033
org.apache.xml.utils.SuballocatedIntVector, m_blocksize, int, 20593577, 17000, 17025, 17033
org.apache.xml.utils.SuballocatedIntVector, m_map, [[I, 3742449, 17000, 17006, 17033
org.apache.xml.utils.SuballocatedIntVector, m_SHIFT, int, 3576556, 149573, 17000, 17033
org.apache.xml.utils.SuballocatedIntVector, m_buildCacheStartIndex, int, 5629540, 22900, 17020, 17033
org.apache.xml.utils.SuballocatedIntVector, m_map0, [I, 11583533, 16998, 17013, 17033
org.apache.xpath.patterns.UnionPattern, m_patterns, [Lorg.apache.xpath.patterns.StepPattern;, 492055, 16, 16, 16
org.apache.xml.utils.FastStringBuffer, m_chunkBits, int, 1475043, 35888, 17951, 17951
org.apache.xml.utils.FastStringBuffer, m_firstFree, int, 3351147, 861039, 17946, 17951
org.apache.xml.utils.FastStringBuffer, m_lastChunk, int, 2653061, 66288, 17946, 17951
org.apache.xml.utils.FastStringBuffer, m_chunkSize, int, 878734, 17945, 17946, 17951
org.apache.xml.utils.FastStringBuffer, m_array, [[C, 2156925, 18243, 17948, 17951
org.apache.xml.utils.FastStringBuffer, m_maxChunkBits, int, 1200, 35887, 17944, 17951
org.apache.xml.utils.FastStringBuffer, m_innerFSB, org.apache.xml.utils.FastStringBuffer, 493028, 17943, 17947, 17951
org.apache.xml.utils.FastStringBuffer, m_rebundleBits, int, 16000, 35888, 17945, 17951
org.apache.xml.utils.FastStringBuffer, m_chunkMask, int, 964830, 17945, 17948, 17951
org.apache.xpath.objects.XNumber, m_val, double, 162224, 12935, 12935, 12934
org.apache.xalan.templates.ElemForEach, m_selectExpression, org.apache.xpath.Expression, 6475, 140, 196, 196
org.apache.xalan.templates.ElemForEach, m_xpath, org.apache.xpath.XPath, 0, 123, 67, 196
org.apache.xalan.templates.ElemForEach, m_sortElems, java.util.Vector, 6492, 67, 196, 196
org.apache.xalan.templates.ElemForEach, m_doc_cache_off, boolean, 500, 67, 67, 196
org.apache.xml.dtm.ref.DTMTreeWalker, m_contentHandler, org.xml.sax.ContentHandler, 0, 1700, 1700, 1700
org.apache.xml.dtm.ref.DTMTreeWalker, m_dtm, org.apache.xml.dtm.DTM, 0, 0, 0, 1700
org.apache.xml.dtm.ref.DTMTreeWalker, nextIsRaw, boolean, 0, 1700, 1700, 1700
org.apache.xerces.xni.parser.XMLInputSource, fByteStream, java.io.InputStream, 1699, 1700, 1700, 1701
org.apache.xerces.xni.parser.XMLInputSource, fPublicId, java.lang.String, 1700, 1700, 1700, 1701
org.apache.xerces.xni.parser.XMLInputSource, fEncoding, java.lang.String, 1701, 1701, 1701, 1701
org.apache.xerces.xni.parser.XMLInputSource, fSystemId, java.lang.String, 1701, 1701, 1701, 1701
org.apache.xerces.xni.parser.XMLInputSource, fBaseSystemId, java.lang.String, 1700, 1701, 1701, 1701
org.apache.xerces.xni.parser.XMLInputSource, fCharStream, java.io.Reader, 1701, 1700, 1700, 1701
org.apache.xalan.processor.ProcessorCharacters, m_firstBackPointer, org.w3c.dom.Node, 1580, 2754, 1, 1
org.apache.xalan.processor.ProcessorCharacters, m_accumulator, java.lang.StringBuffer, 5477, 1, 1, 1
org.apache.xalan.processor.ProcessorCharacters, m_xslTextElement, org.apache.xalan.templates.ElemText, 1640, 258, 1, 1
org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$ParentTraverser, this$0, org.apache.xml.dtm.ref.DTMDefaultBaseTraversers, 202870, 1700, 1700, 1701
org.apache.xerces.impl.io.UTF8Reader, fInputStream, java.io.InputStream, 17049, 1701, 1701, 1700
org.apache.xerces.impl.io.UTF8Reader, fSurrogate, int, 15349, 1701, 1701, 1700
org.apache.xerces.impl.io.UTF8Reader, fLocale, java.util.Locale, 0, 3401, 1701, 1700
org.apache.xerces.impl.io.UTF8Reader, fBuffer, [B, 22600400, 1701, 1701, 1700
org.apache.xerces.impl.io.UTF8Reader, fFormatter, org.apache.xerces.util.MessageFormatter, 0, 3402, 1701, 1700
org.apache.xerces.impl.io.UTF8Reader, fOffset, int, 15349, 0, 1700, 1700
org.dacapo.harness.TeeOutputStream, toScreen, boolean, 19, 4, 2, 2
org.dacapo.harness.TeeOutputStream, log, java.io.OutputStream, 63, 8, 2, 2
org.dacapo.harness.TeeOutputStream, logFile, java.io.File, 4, 2, 2, 2
org.dacapo.harness.TeeOutputStream, version, int, 0, 2, 2, 2
org.apache.xalan.templates.ElemMessage, m_terminate, boolean, 12575, 2, 1, 1
org.apache.xerces.impl.dtd.XMLSimpleType, datatypeValidator, org.apache.xerces.impl.dv.DatatypeValidator, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLSimpleType, defaultValue, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLSimpleType, nonNormalizedDefaultValue, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLSimpleType, name, java.lang.String, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLSimpleType, type, short, 0, 0, 0, 10
