CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.lucene.index.FreqProxTermsWriter, copyByteBuffer, [B, 0, 1, 1, 1
org.apache.lucene.index.DocFieldConsumersPerThread, parent, org.apache.lucene.index.DocFieldConsumers, 0, 1, 1, 1
org.apache.lucene.index.DocFieldConsumersPerThread, one, org.apache.lucene.index.DocFieldConsumerPerThread, 2471, 1, 1, 1
org.apache.lucene.index.DocFieldConsumersPerThread, docState, org.apache.lucene.index.DocumentsWriter$DocState, 0, 1, 1, 1
org.apache.lucene.index.DocFieldConsumersPerThread, two, org.apache.lucene.index.DocFieldConsumerPerThread, 2471, 1, 1, 1
org.apache.lucene.store.RAMOutputStream, file, org.apache.lucene.store.RAMFile, 436231, 6, 6, 6
org.apache.lucene.store.RAMOutputStream, currentBuffer, [B, 126626, 12, 6, 6
org.apache.lucene.store.RAMOutputStream, currentBufferIndex, int, 76585, 12, 6, 6
org.apache.lucene.store.RAMOutputStream, bufferLength, int, 233412, 6, 6, 6
org.apache.lucene.store.RAMOutputStream, bufferPosition, int, 505501, 233418, 6, 6
org.apache.lucene.store.RAMOutputStream, bufferStart, long, 470781, 6, 6, 6
org.apache.lucene.index.MergePolicy$OneMerge, mergeGen, long, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, isExternal, boolean, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, useCompoundFile, boolean, 0, 1, 1, 1
org.apache.lucene.index.MergePolicy$OneMerge, aborted, boolean, 20, 0, 1, 1
org.apache.lucene.index.MergePolicy$OneMerge, registerDone, boolean, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, error, java.lang.Throwable, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, increfDone, boolean, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, maxNumSegmentsOptimize, int, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, segments, org.apache.lucene.index.SegmentInfos, 3, 1, 1, 1
org.apache.lucene.index.MergePolicy$OneMerge, segmentsClone, org.apache.lucene.index.SegmentInfos, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, optimize, boolean, 1, 0, 1, 1
org.apache.lucene.index.MergePolicy$OneMerge, mergeDocStores, boolean, 0, 0, 0, 1
org.apache.lucene.index.MergePolicy$OneMerge, info, org.apache.lucene.index.SegmentInfo, 2, 0, 1, 1
org.apache.lucene.index.FieldInfo, omitTf, boolean, 3708, 12, 12, 12
org.apache.lucene.index.FieldInfo, number, int, 3, 12, 12, 12
org.apache.lucene.index.FieldInfo, isIndexed, boolean, 3708, 12, 12, 12
org.apache.lucene.index.FieldInfo, omitNorms, boolean, 3708, 12, 12, 12
org.apache.lucene.index.FieldInfo, storePayloads, boolean, 3708, 12, 12, 12
org.apache.lucene.index.FieldInfo, name, java.lang.String, 3, 12, 12, 12
org.apache.lucene.index.FieldInfo, storeTermVector, boolean, 3708, 12, 12, 12
org.apache.lucene.index.FieldInfo, storeOffsetWithTermVector, boolean, 3708, 12, 12, 12
org.apache.lucene.index.FieldInfo, storePositionWithTermVector, boolean, 3708, 12, 12, 12
org.dacapo.parser.Token, endLine, int, 0, 0, 0, 87
org.dacapo.parser.Token, next, org.dacapo.parser.Token, 0, 0, 0, 87
org.dacapo.parser.Token, image, java.lang.String, 0, 86, 86, 87
org.dacapo.parser.Token, endColumn, int, 0, 0, 0, 87
org.dacapo.parser.Token, specialToken, org.dacapo.parser.Token, 0, 0, 0, 87
org.dacapo.parser.Token, beginColumn, int, 0, 0, 0, 87
org.dacapo.parser.Token, kind, int, 0, 86, 86, 87
org.dacapo.parser.Token, beginLine, int, 0, 0, 0, 87
org.apache.lucene.analysis.standard.StandardAnalyzer$SavedStreams, filteredTokenStream, org.apache.lucene.analysis.TokenStream, 0, 0, 0, 1
org.apache.lucene.analysis.standard.StandardAnalyzer$SavedStreams, tokenStream, org.apache.lucene.analysis.standard.StandardTokenizer, 0, 0, 0, 1
org.dacapo.parser.Config$ThreadModel, description, java.lang.String, 0, 3, 3, 3
org.apache.lucene.index.BufferedDeletes, terms, java.util.HashMap, 13, 2, 2, 2
org.apache.lucene.index.BufferedDeletes, numTerms, int, 6, 6, 1, 2
org.apache.lucene.index.BufferedDeletes, queries, java.util.HashMap, 13, 2, 2, 2
org.apache.lucene.index.BufferedDeletes, docIDs, java.util.List, 13, 2, 2, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, generation, long, 0, 2, 2, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, gen, long, 0, 2, 2, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, deleted, boolean, 1, 1, 1, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, isOptimized, boolean, 0, 2, 2, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, commitsToDelete, java.util.Collection, 1, 0, 1, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, files, java.util.List, 3, 2, 2, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, segmentsFileName, java.lang.String, 2, 2, 2, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, directory, org.apache.lucene.store.Directory, 0, 0, 0, 2
org.apache.lucene.index.IndexFileDeleter$CommitPoint, version, long, 0, 2, 2, 2
org.apache.lucene.index.IndexFileNameFilter, extensions, java.util.HashSet, 19, 1, 1, 1
org.apache.lucene.index.IndexFileNameFilter, extensionsInCFS, java.util.HashSet, 11, 1, 1, 1
org.dacapo.parser.Config$OutputFile, filter, boolean, 0, 8, 8, 8
org.dacapo.parser.Config$OutputFile, bytes, long, 4, 8, 8, 8
org.dacapo.parser.Config$OutputFile, keep, boolean, 0, 8, 8, 8
org.dacapo.parser.Config$OutputFile, this$0, org.dacapo.parser.Config, 0, 8, 8, 8
org.dacapo.parser.Config$OutputFile, name, java.lang.String, 0, 8, 8, 8
org.dacapo.parser.Config$OutputFile, digest, java.lang.String, 4, 8, 8, 8
org.dacapo.parser.Config$OutputFile, existence, boolean, 0, 8, 8, 8
org.dacapo.parser.Config$OutputFile, text, boolean, 0, 8, 8, 8
org.dacapo.parser.Config$OutputFile, lines, int, 4, 8, 8, 8
org.apache.lucene.index.TermVectorsTermsWriter, tvd, org.apache.lucene.store.IndexOutput, 0, 0, 0, 1
org.apache.lucene.index.TermVectorsTermsWriter, allocCount, int, 0, 0, 0, 1
org.apache.lucene.index.TermVectorsTermsWriter, tvf, org.apache.lucene.store.IndexOutput, 0, 0, 0, 1
org.apache.lucene.index.TermVectorsTermsWriter, tvx, org.apache.lucene.store.IndexOutput, 3, 0, 1, 1
org.apache.lucene.index.TermVectorsTermsWriter, docFreeList, [Lorg.apache.lucene.index.TermVectorsTermsWriter$PerDoc;, 0, 1, 1, 1
org.apache.lucene.index.TermVectorsTermsWriter, lastDocID, int, 0, 0, 0, 1
org.apache.lucene.index.TermVectorsTermsWriter, freeCount, int, 0, 0, 0, 1
org.apache.lucene.index.TermVectorsTermsWriter, docWriter, org.apache.lucene.index.DocumentsWriter, 0, 1, 1, 1
org.apache.lucene.index.TermVectorsTermsWriter, termVectorsWriter, org.apache.lucene.index.TermVectorsWriter, 0, 0, 0, 1
org.apache.lucene.store.ChecksumIndexInput, digest, java.util.zip.Checksum, 29, 1, 1, 1
org.apache.lucene.store.ChecksumIndexInput, main, org.apache.lucene.store.IndexInput, 29, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, waitQueuePauseBytes, long, 0, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, infoStream, java.io.PrintStream, 5, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, newFiles, java.util.List, 0, 0, 0, 1
org.apache.lucene.index.DocumentsWriter, maxBufferedDeleteTerms, int, 1237, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, docStoreOffset, int, 1241, 3, 1, 1
org.apache.lucene.index.DocumentsWriter, bufferIsFull, boolean, 3702, 2, 1, 1
org.apache.lucene.index.DocumentsWriter, openFiles, java.util.List, 11, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, directory, org.apache.lucene.store.Directory, 3, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, deletesFlushed, org.apache.lucene.index.BufferedDeletes, 7, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, abortedFiles, java.util.Collection, 0, 0, 0, 1
org.apache.lucene.index.DocumentsWriter, byteBlockAllocator, org.apache.lucene.index.DocumentsWriter$ByteBlockAllocator, 0, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, similarity, org.apache.lucene.search.Similarity, 0, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, segment, java.lang.String, 1244, 4, 1, 1
org.apache.lucene.index.DocumentsWriter, docFieldProcessor, org.apache.lucene.index.DocFieldProcessor, 2, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, freeTrigger, long, 1234, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, flushState, org.apache.lucene.index.DocumentsWriter$FlushState, 29, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, deletesInRAM, org.apache.lucene.index.BufferedDeletes, 3, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, skipDocWriter, org.apache.lucene.index.DocumentsWriter$SkipDocWriter, 0, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, consumer, org.apache.lucene.index.DocConsumer, 3, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, maxFieldLength, int, 0, 2, 1, 1
org.apache.lucene.index.DocumentsWriter, waitQueueResumeBytes, long, 0, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, docStoreSegment, java.lang.String, 1247, 2, 1, 1
org.apache.lucene.index.DocumentsWriter, threadStates, [Lorg.apache.lucene.index.DocumentsWriterThreadState;, 33, 2, 1, 1
org.apache.lucene.index.DocumentsWriter, freeCharBlocks, java.util.ArrayList, 52, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, flushPending, boolean, 2468, 5, 1, 1
org.apache.lucene.index.DocumentsWriter, ramBufferSize, long, 2470, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, freeIntBlocks, java.util.ArrayList, 20, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, aborting, boolean, 2472, 0, 1, 1
org.apache.lucene.index.DocumentsWriter, maxBufferedDocs, int, 1235, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, pauseThreads, int, 1244, 7, 1, 1
org.apache.lucene.index.DocumentsWriter, nextDocID, int, 2468, 1236, 1, 1
org.apache.lucene.index.DocumentsWriter, closedFiles, java.util.List, 6, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, freeLevel, long, 0, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, numDocsInStore, int, 5, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, waitQueue, org.apache.lucene.index.DocumentsWriter$WaitQueue, 1236, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, numDocsInRAM, int, 1240, 1236, 1, 1
org.apache.lucene.index.DocumentsWriter, numBytesAlloc, long, 1335, 101, 1, 1
org.apache.lucene.index.DocumentsWriter, flushedDocCount, int, 2, 3, 1, 1
org.apache.lucene.index.DocumentsWriter, nf, java.text.NumberFormat, 0, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, closed, boolean, 2468, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, numBytesUsed, long, 1404, 172, 1, 1
org.apache.lucene.index.DocumentsWriter, threadBindings, java.util.HashMap, 1238, 1, 1, 1
org.apache.lucene.index.DocumentsWriter, writer, org.apache.lucene.index.IndexWriter, 2, 1, 1, 1
org.apache.lucene.index.DocFieldConsumers, allocCount, int, 0, 0, 0, 1
org.apache.lucene.index.DocFieldConsumers, one, org.apache.lucene.index.DocFieldConsumer, 5, 1, 1, 1
org.apache.lucene.index.DocFieldConsumers, docFreeList, [Lorg.apache.lucene.index.DocFieldConsumers$PerDoc;, 0, 1, 1, 1
org.apache.lucene.index.DocFieldConsumers, two, org.apache.lucene.index.DocFieldConsumer, 5, 1, 1, 1
org.apache.lucene.index.DocFieldConsumers, freeCount, int, 0, 0, 0, 1
org.apache.lucene.index.NormsWriterPerThread, docState, org.apache.lucene.index.DocumentsWriter$DocState, 0, 1, 1, 1
org.apache.lucene.index.NormsWriterPerThread, normsWriter, org.apache.lucene.index.NormsWriter, 0, 1, 1, 1
org.apache.lucene.index.TermBuffer, dirty, boolean, 35629, 35639, 8, 18
org.apache.lucene.index.TermBuffer, field, java.lang.String, 142520, 71262, 4, 18
org.apache.lucene.index.TermBuffer, bytes, org.apache.lucene.util.UnicodeUtil$UTF8Result, 106889, 18, 16, 18
org.apache.lucene.index.TermBuffer, preUTF8Strings, boolean, 35629, 0, 2, 18
org.apache.lucene.index.TermBuffer, term, org.apache.lucene.index.Term, 178147, 106891, 4, 18
org.apache.lucene.index.TermBuffer, text, org.apache.lucene.util.UnicodeUtil$UTF16Result, 178163, 18, 18, 18
org.apache.lucene.index.SegmentMerger$CheckAbort, merge, org.apache.lucene.index.MergePolicy$OneMerge, 13, 1, 1, 1
org.apache.lucene.index.SegmentMerger$CheckAbort, dir, org.apache.lucene.store.Directory, 13, 1, 1, 1
org.apache.lucene.index.SegmentMerger$CheckAbort, workCount, double, 58556, 29291, 1, 1
org.apache.lucene.index.DocumentsWriter$ByteBlockAllocator, this$0, org.apache.lucene.index.DocumentsWriter, 222, 1, 1, 1
org.apache.lucene.index.DocumentsWriter$ByteBlockAllocator, freeByteBlocks, java.util.ArrayList, 209, 1, 1, 1
org.apache.lucene.index.CompoundFileWriter, fileName, java.lang.String, 4, 4, 4, 4
org.apache.lucene.index.CompoundFileWriter, entries, java.util.LinkedList, 40, 4, 4, 4
org.apache.lucene.index.CompoundFileWriter, checkAbort, org.apache.lucene.index.SegmentMerger$CheckAbort, 436, 4, 4, 4
org.apache.lucene.index.CompoundFileWriter, merged, boolean, 24, 8, 4, 4
org.apache.lucene.index.CompoundFileWriter, ids, java.util.HashSet, 20, 4, 4, 4
org.apache.lucene.index.CompoundFileWriter, directory, org.apache.lucene.store.Directory, 44, 4, 4, 4
org.apache.lucene.index.SegmentReader$Norm, dirty, boolean, 0, 0, 0, 6
org.apache.lucene.index.SegmentReader$Norm, normSeek, long, 0, 6, 6, 6
org.apache.lucene.index.SegmentReader$Norm, number, int, 0, 6, 6, 6
org.apache.lucene.index.SegmentReader$Norm, refCount, int, 12, 12, 6, 6
org.apache.lucene.index.SegmentReader$Norm, useSingleNormStream, boolean, 6, 6, 6, 6
org.apache.lucene.index.SegmentReader$Norm, rollbackDirty, boolean, 0, 0, 0, 6
org.apache.lucene.index.SegmentReader$Norm, in, org.apache.lucene.store.IndexInput, 6, 12, 6, 6
org.apache.lucene.index.SegmentReader$Norm, bytes, [B, 0, 0, 0, 6
org.apache.lucene.index.SegmentReader$Norm, this$0, org.apache.lucene.index.SegmentReader, 0, 6, 6, 6
org.apache.lucene.index.SegmentInfos, generation, long, 26, 9, 2, 2
org.apache.lucene.index.SegmentInfos, pendingOutput, org.apache.lucene.store.ChecksumIndexOutput, 8, 4, 2, 2
org.apache.lucene.index.SegmentInfos, lastGeneration, long, 6, 9, 2, 2
org.apache.lucene.index.SegmentInfos, counter, int, 2, 4, 2, 2
org.apache.lucene.index.SegmentInfos, version, long, 6, 8, 2, 2
org.apache.lucene.index.IndexWriter, infoStream, java.io.PrintStream, 48, 2, 1, 1
org.apache.lucene.index.IndexWriter, localFlushedDocCount, int, 0, 0, 0, 1
org.apache.lucene.index.IndexWriter, writeLock, org.apache.lucene.store.Lock, 2, 2, 1, 1
org.apache.lucene.index.IndexWriter, syncing, java.util.HashSet, 6, 1, 1, 1
org.apache.lucene.index.IndexWriter, rollbackSegments, java.util.HashMap, 1, 2, 1, 1
org.apache.lucene.index.IndexWriter, messageID, int, 0, 1, 1, 1
org.apache.lucene.index.IndexWriter, maxSyncPauseSeconds, double, 0, 1, 1, 1
org.apache.lucene.index.IndexWriter, readCount, int, 4, 4, 1, 1
org.apache.lucene.index.IndexWriter, directory, org.apache.lucene.store.Directory, 48, 1, 1, 1
org.apache.lucene.index.IndexWriter, rollbackSegmentInfos, org.apache.lucene.index.SegmentInfos, 3, 2, 1, 1
org.apache.lucene.index.IndexWriter, deleter, org.apache.lucene.index.IndexFileDeleter, 16, 1, 1, 1
org.apache.lucene.index.IndexWriter, pendingMerges, java.util.LinkedList, 19, 1, 1, 1
org.apache.lucene.index.IndexWriter, hitOOM, boolean, 3, 0, 1, 1
org.apache.lucene.index.IndexWriter, localAutoCommit, boolean, 0, 0, 0, 1
org.apache.lucene.index.IndexWriter, upgradeCount, int, 0, 0, 0, 1
org.apache.lucene.index.IndexWriter, closing, boolean, 1241, 2, 1, 1
org.apache.lucene.index.IndexWriter, analyzer, org.apache.lucene.analysis.Analyzer, 1234, 1, 1, 1
org.apache.lucene.index.IndexWriter, similarity, org.apache.lucene.search.Similarity, 1, 1, 1, 1
org.apache.lucene.index.IndexWriter, closeDir, boolean, 1, 1, 1, 1
org.apache.lucene.index.IndexWriter, pendingCommit, org.apache.lucene.index.SegmentInfos, 7, 2, 1, 1
org.apache.lucene.index.IndexWriter, mergingSegments, java.util.HashSet, 8, 1, 1, 1
org.apache.lucene.index.IndexWriter, lastCommitChangeCount, long, 2, 1, 1, 1
org.apache.lucene.index.IndexWriter, stopMerges, boolean, 6, 0, 1, 1
org.apache.lucene.index.IndexWriter, autoCommit, boolean, 8, 2, 1, 1
org.apache.lucene.index.IndexWriter, mergePolicy, org.apache.lucene.index.MergePolicy, 9, 1, 1, 1
org.apache.lucene.index.IndexWriter, docWriter, org.apache.lucene.index.DocumentsWriter, 1284, 2, 1, 1
org.apache.lucene.index.IndexWriter, maxFieldLength, int, 0, 1, 1, 1
org.apache.lucene.index.IndexWriter, mergeGen, long, 3, 2, 1, 1
org.apache.lucene.index.IndexWriter, runningMerges, java.util.Set, 12, 1, 1, 1
org.apache.lucene.index.IndexWriter, segmentsToOptimize, java.util.Set, 7, 3, 1, 1
org.apache.lucene.index.IndexWriter, synced, java.util.HashSet, 11, 1, 1, 1
org.apache.lucene.index.IndexWriter, changeCount, long, 12, 10, 1, 1
org.apache.lucene.index.IndexWriter, mergeExceptions, java.util.List, 7, 3, 1, 1
org.apache.lucene.index.IndexWriter, flushDeletesCount, int, 3, 3, 1, 1
org.apache.lucene.index.IndexWriter, localRollbackSegmentInfos, org.apache.lucene.index.SegmentInfos, 0, 0, 0, 1
org.apache.lucene.index.IndexWriter, writeThread, java.lang.Thread, 2, 0, 1, 1
org.apache.lucene.index.IndexWriter, termIndexInterval, int, 3, 1, 1, 1
org.apache.lucene.index.IndexWriter, segmentInfos, org.apache.lucene.index.SegmentInfos, 69, 1, 1, 1
org.apache.lucene.index.IndexWriter, mergeScheduler, org.apache.lucene.index.MergeScheduler, 6, 1, 1, 1
org.apache.lucene.index.IndexWriter, closed, boolean, 1262, 1, 1, 1
org.apache.lucene.index.IndexWriter, pendingCommitChangeCount, long, 1, 1, 1, 1
org.apache.lucene.index.IndexWriter, writeLockTimeout, long, 1, 1, 1, 1
org.apache.lucene.index.IndexWriter, flushCount, int, 3, 3, 1, 1
org.apache.lucene.index.DocInverterPerThread, docInverter, org.apache.lucene.index.DocInverter, 0, 1, 1, 1
org.apache.lucene.index.DocInverterPerThread, stringReader, org.apache.lucene.index.ReusableStringReader, 0, 1, 1, 1
org.apache.lucene.index.DocInverterPerThread, endConsumer, org.apache.lucene.index.InvertedDocEndConsumerPerThread, 2468, 1, 1, 1
org.apache.lucene.index.DocInverterPerThread, localToken, org.apache.lucene.analysis.Token, 0, 1, 1, 1
org.apache.lucene.index.DocInverterPerThread, docState, org.apache.lucene.index.DocumentsWriter$DocState, 0, 1, 1, 1
org.apache.lucene.index.DocInverterPerThread, consumer, org.apache.lucene.index.InvertedDocConsumerPerThread, 2468, 1, 1, 1
org.apache.lucene.index.DocInverterPerThread, fieldState, org.apache.lucene.index.DocInverter$FieldInvertState, 0, 1, 1, 1
org.apache.lucene.index.DocFieldProcessorPerField, next, org.apache.lucene.index.DocFieldProcessorPerField, 0, 0, 0, 3
org.apache.lucene.index.DocFieldProcessorPerField, fieldCount, int, 0, 0, 0, 3
org.apache.lucene.index.DocFieldProcessorPerField, lastGen, int, 0, 3, 3, 3
org.apache.lucene.index.DocFieldProcessorPerField, fieldInfo, org.apache.lucene.index.FieldInfo, 0, 3, 3, 3
org.apache.lucene.index.DocFieldProcessorPerField, fields, [Lorg.apache.lucene.document.Fieldable;, 0, 3, 3, 3
org.apache.lucene.index.DocFieldProcessorPerField, consumer, org.apache.lucene.index.DocFieldConsumerPerField, 0, 3, 3, 3
org.apache.lucene.index.CompoundFileReader$FileEntry, offset, long, 0, 0, 0, 12
org.apache.lucene.index.CompoundFileReader$FileEntry, length, long, 0, 0, 0, 12
org.apache.lucene.index.DocInverter$FieldInvertState, offset, int, 0, 3702, 1, 1
org.apache.lucene.index.DocInverter$FieldInvertState, length, int, 0, 3702, 1, 1
org.apache.lucene.index.DocInverter$FieldInvertState, boost, float, 0, 3702, 1, 1
org.apache.lucene.index.DocInverter$FieldInvertState, position, int, 0, 3702, 1, 1
org.apache.lucene.index.FieldsWriter, indexStream, org.apache.lucene.store.IndexOutput, 1239, 3, 2, 2
org.apache.lucene.index.FieldsWriter, doClose, boolean, 1, 2, 2, 2
org.apache.lucene.index.FieldsWriter, fieldInfos, org.apache.lucene.index.FieldInfos, 0, 2, 2, 2
org.apache.lucene.index.FieldsWriter, fieldsStream, org.apache.lucene.store.IndexOutput, 11111, 1237, 2, 2
org.apache.lucene.index.TermInfosWriter, fieldInfos, org.apache.lucene.index.FieldInfos, 29131, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, other, org.apache.lucene.index.TermInfosWriter, 1527, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, lastFieldNumber, int, 507, 65273, 6, 6
org.apache.lucene.index.TermInfosWriter, indexInterval, int, 64766, 12, 6, 6
org.apache.lucene.index.TermInfosWriter, skipInterval, int, 65273, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, isIndex, boolean, 130546, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, lastIndexPointer, long, 507, 507, 3, 6
org.apache.lucene.index.TermInfosWriter, lastTermBytes, [B, 543298, 19, 6, 6
org.apache.lucene.index.TermInfosWriter, output, org.apache.lucene.store.IndexOutput, 466030, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, maxSkipLevels, int, 6, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, lastTi, org.apache.lucene.index.TermInfo, 196308, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, size, long, 130033, 65267, 6, 6
org.apache.lucene.index.TermInfosWriter, utf8Result, org.apache.lucene.util.UnicodeUtil$UTF8Result, 87393, 6, 6, 6
org.apache.lucene.index.TermInfosWriter, utf16Result2, org.apache.lucene.util.UnicodeUtil$UTF16Result, 0, 0, 0, 6
org.apache.lucene.index.TermInfosWriter, utf16Result1, org.apache.lucene.util.UnicodeUtil$UTF16Result, 0, 0, 0, 6
org.apache.lucene.index.TermInfosWriter, lastTermBytesLength, int, 107680, 65273, 6, 6
org.apache.lucene.index.StoredFieldsWriterPerField, perThread, org.apache.lucene.index.StoredFieldsWriterPerThread, 12340, 3, 3, 3
org.apache.lucene.index.StoredFieldsWriterPerField, docState, org.apache.lucene.index.DocumentsWriter$DocState, 1234, 3, 3, 3
org.apache.lucene.index.StoredFieldsWriterPerField, fieldInfo, org.apache.lucene.index.FieldInfo, 2468, 3, 3, 3
org.apache.lucene.analysis.CharArraySet, entries, [[C, 6311375, 1, 34, 34
org.apache.lucene.analysis.CharArraySet, ignoreCase, boolean, 1915260, 0, 34, 34
org.apache.lucene.analysis.CharArraySet, count, int, 99, 33, 33, 34
org.apache.commons.cli.Options, shortOpts, java.util.Map, 46, 2, 2, 2
org.apache.commons.cli.Options, longOpts, java.util.Map, 45, 2, 2, 2
org.apache.commons.cli.Options, requiredOpts, java.util.List, 1, 2, 2, 2
org.apache.commons.cli.Options, optionGroups, java.util.Map, 0, 2, 2, 2
org.dacapo.parser.ConfigFileTokenManager, curChar, char, 3356, 1184, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjstateSet, [I, 3720, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, image, java.lang.StringBuffer, 86, 87, 1, 1
org.dacapo.parser.ConfigFileTokenManager, input_stream, org.dacapo.parser.SimpleCharStream, 1693, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, curLexState, int, 86, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjrounds, [I, 3390, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, defaultLexState, int, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedPos, int, 131, 375, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimage, java.lang.StringBuffer, 87, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjnewStateCnt, int, 2601, 2666, 1, 1
org.dacapo.parser.ConfigFileTokenManager, debugStream, java.io.PrintStream, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimageLen, int, 0, 86, 1, 1
org.dacapo.parser.ConfigFileTokenManager, lengthOfMatch, int, 0, 0, 0, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedKind, int, 512, 379, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjround, int, 4196, 806, 1, 1
org.apache.lucene.index.TermsHashPerField, postingsHashMask, int, 1022392, 31, 6, 6
org.apache.lucene.index.TermsHashPerField, intPool, org.apache.lucene.index.IntBlockPool, 1153880, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, bytePool, org.apache.lucene.index.ByteBlockPool, 2456713, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, doCall, boolean, 7404, 7404, 6, 6
org.apache.lucene.index.TermsHashPerField, doNextCall, boolean, 943799, 3702, 6, 6
org.apache.lucene.index.TermsHashPerField, fieldInfo, org.apache.lucene.index.FieldInfo, 0, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, numPostings, int, 71294, 35635, 6, 6
org.apache.lucene.index.TermsHashPerField, fieldState, org.apache.lucene.index.DocInverter$FieldInvertState, 0, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, postingsHashSize, int, 205060, 31, 6, 6
org.apache.lucene.index.TermsHashPerField, p, org.apache.lucene.index.RawPostingList, 6827564, 1058021, 3, 6
org.apache.lucene.index.TermsHashPerField, numPostingInt, int, 71258, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, intUptos, [I, 4182728, 940097, 3, 6
org.apache.lucene.index.TermsHashPerField, perThread, org.apache.lucene.index.TermsHashPerThread, 1128608, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, intUptoStart, int, 4218357, 940097, 3, 6
org.apache.lucene.index.TermsHashPerField, nextPerField, org.apache.lucene.index.TermsHashPerField, 22236, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, docState, org.apache.lucene.index.DocumentsWriter$DocState, 0, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, streamCount, int, 142522, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, postingsHash, [Lorg.apache.lucene.index.RawPostingList;, 1369932, 31, 6, 6
org.apache.lucene.index.TermsHashPerField, charPool, org.apache.lucene.index.CharBlockPool, 1498534, 6, 6, 6
org.apache.lucene.index.TermsHashPerField, postingsCompacted, boolean, 18, 36, 6, 6
org.apache.lucene.index.TermsHashPerField, consumer, org.apache.lucene.index.TermsHashConsumerPerField, 954911, 6, 6, 6
