CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$FragmentContentDriver, fMarkupDepth, 2321, 2321, 1, 5
org.apache.fop.layoutmgr.StaticContentLayoutManager, fobj, 232, 0, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, regionFO, 116, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, contentAreaIPD, 0, 116, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, contentAreaBPD, 0, 116, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, targetRegion, 232, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager, targetBlock, 0, 0, 0, 58
jdk.internal.org.objectweb.asm.AnnotationWriter, next, 428, 0, 74, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, parent, 428, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, named, 0, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, cw, 0, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, bv, 856, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, offset, 428, 214, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, size, 428, 0, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, data, 428, 0, 214, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, prev, 214, 214, 74, 214
jdk.internal.org.objectweb.asm.AnnotationWriter, length, 642, 0, 74, 214
org.apache.fop.layoutmgr.PageBreaker$1, this$0, 0, 12, 12, 12
org.apache.fop.fonts.base14.HelveticaOblique, enableKerning, 0, 2, 1, 1
org.apache.fop.fonts.base14.HelveticaOblique, mapping, 0, 1, 1, 1
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDElementDecls, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fValidator, 2, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDValidation, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fMixed, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fTableOfIDAttributeNames, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDContentModelSource, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fGrammarBucket, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fLocale, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fErrorReporter, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fNotationEnumVals, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDElementDeclName, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fWarnOnUndeclaredElemdef, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDContentModelHandler, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fValidation, 1, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fWarnDuplicateAttdef, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDGrammar, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fGrammarPool, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fInDTDIgnore, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fPerformValidation, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fMixedElementTypes, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fTableOfNOTATIONAttributeNames, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDHandler, 0, 2, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fEntityDecl, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fSymbolTable, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fDTDSource, 0, 2, 1, 5
com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor, fNDataDeclNotations, 1, 5, 5, 5
org.apache.fop.fonts.FontTriplet, name, 83162, 7244, 14, 14
org.apache.fop.fonts.FontTriplet, weight, 79394, 7244, 14, 14
org.apache.fop.fonts.FontTriplet, style, 83162, 7244, 14, 14
org.apache.fop.fonts.FontTriplet, priority, 69, 7244, 14, 14
org.apache.fop.fonts.FontTriplet, key, 83338, 0, 14, 14
org.apache.fop.layoutmgr.SpaceElement, precedence, 2091, 697, 697, 697
org.dacapo.parser.Config$Size, args, 0, 2, 2, 2
org.dacapo.parser.Config$Size, nThreads, 0, 2, 2, 2
org.dacapo.parser.Config$Size, outputFiles, 32, 2, 2, 2
org.dacapo.parser.Config$Size, this$0, 4, 2, 2, 2
org.dacapo.parser.Config$Size, name, 0, 2, 2, 2
org.dacapo.parser.Config$Size, threadLimit, 3, 2, 2, 2
org.dacapo.parser.Config$Size, description, 0, 0, 0, 2
org.apache.fop.fo.flow.table.Table, columns, 2193, 16, 16, 16
org.apache.fop.fo.flow.table.Table, commonBorderPaddingBackground, 112, 16, 16, 16
org.apache.fop.fo.flow.table.Table, blockProgressionDimension, 16, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableBodyFound, 55, 32, 16, 16
org.apache.fop.fo.flow.table.Table, keepWithPrevious, 32, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableOmitHeaderAtBreak, 94, 16, 16, 16
org.apache.fop.fo.flow.table.Table, commonMarginBlock, 112, 16, 16, 16
org.apache.fop.fo.flow.table.Table, keepWithNext, 32, 16, 16, 16
org.apache.fop.fo.flow.table.Table, orphanContentLimit, 16, 16, 16, 16
org.apache.fop.fo.flow.table.Table, rowGroupBuilder, 483, 32, 16, 16
org.apache.fop.fo.flow.table.Table, tableColumnFound, 0, 55, 16, 16
org.apache.fop.fo.flow.table.Table, breakAfter, 32, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableHeaderFound, 39, 16, 16, 16
org.apache.fop.fo.flow.table.Table, inlineProgressionDimension, 32, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableLayout, 48, 16, 16, 16
org.apache.fop.fo.flow.table.Table, propList, 0, 32, 16, 16
org.apache.fop.fo.flow.table.Table, columnsFinalized, 16, 32, 16, 16
org.apache.fop.fo.flow.table.Table, hasExplicitColumns, 295, 55, 16, 16
org.apache.fop.fo.flow.table.Table, borderSeparation, 341, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableHeader, 16, 16, 16, 16
org.apache.fop.fo.flow.table.Table, borderCollapse, 2957, 16, 16, 16
org.apache.fop.fo.flow.table.Table, breakBefore, 32, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableFooter, 16, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableFooterFound, 39, 16, 16, 16
org.apache.fop.fo.flow.table.Table, keepTogether, 870, 16, 16, 16
org.apache.fop.fo.flow.table.Table, columnNumberManager, 78, 16, 16, 16
org.apache.fop.fo.flow.table.Table, widowContentLimit, 16, 16, 16, 16
org.apache.fop.fo.flow.table.Table, tableOmitFooterAtBreak, 94, 16, 16, 16
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, constantLineHeight, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, iLineWidth, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, bAreaCreated, 0, 2711, 2711, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, wrapOption, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, hmPrevIPD, 1964, 2711, 2711, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, textIndent, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, flaggedPenalty, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, extraBPD, 0, 2711, 2711, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, whiteSpaceTreament, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, effectiveAlignment, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, alignmentContext, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, allocIPD, 0, 2711, 2711, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, hyphenationLadderCount, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, fobj, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, lineLayouts, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, childLC, 16523, 3257, 2711, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, textAlignmentLast, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, currentArea, 6156, 5229, 2711, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, lastLineEndIndent, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, follow, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, knuthParagraphs, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, lead, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, lineLayoutsList, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, opt, 3001, 0, 2005, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, textAlignment, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, lineHeight, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, hyphenationProperties, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, isFirstInBlock, 0, 0, 0, 2711
org.apache.fop.layoutmgr.inline.InlineStackingLayoutManager, iReturnedLBP, 0, 0, 0, 2711
org.apache.fop.layoutmgr.UnresolvedListElementWithLength, isFirst, 13, 723, 723, 723
org.apache.fop.layoutmgr.UnresolvedListElementWithLength, side, 710, 723, 723, 723
org.apache.fop.layoutmgr.UnresolvedListElementWithLength, conditional, 710, 723, 723, 723
org.apache.fop.layoutmgr.UnresolvedListElementWithLength, isLast, 0, 723, 723, 723
org.apache.fop.layoutmgr.UnresolvedListElementWithLength, length, 2365, 723, 723, 723
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, iLScount, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, this$0, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, ipdArea, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, iWScount, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, breakOppAfter, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, iStartIndex, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, iBreakIndex, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, bHyphenated, 0, 25806, 25805, 25805
org.apache.fop.layoutmgr.inline.TextLayoutManager$AreaInfo, isSpace, 0, 25806, 25805, 25805
com.sun.org.apache.xerces.internal.impl.XMLScanner, fSecurityManager, 980, 22, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fEntityScanner, 33024, 13, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fReportEntity, 0, 2, 2, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fStringBuffer3, 2529, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fNotAddNSDeclAsAttribute, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fNotifyCharRefs, 427, 12, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fStringBuffer2, 7, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fNamespaces, 0, 2, 2, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fBindNamespaces, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, stringBufferCache, 16, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fEntityDepth, 5576, 4, 2, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fCurrentEntity, 427, 0, 1, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fStringBufferIndex, 8, 16, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fPropertyManager, 0, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, literal, 1, 1, 1, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fResourceIdentifier, 2, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fEntityStore, 0, 13, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fLimitAnalyzer, 1960, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fDTDValidator, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fErrorReporter, 0, 2, 2, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fNeedNonNormalizedValue, 11131, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fAttributeCacheUsedCount, 0, 12, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fParserSettings, 2, 12, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fStringBuffer, 0, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fString, 4, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fScanningAttribute, 0, 8, 1, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fValidation, 0, 22, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fCharRefLiteral, 0, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, length, 427, 0, 1, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, attributeValueCache, 12, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fPerformValidation, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, initialCacheCount, 18, 10, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fEntityManager, 5, 12, 10, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, whiteSpaceLen, 5567, 0, 1, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fSymbolTable, 0, 2, 2, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fXmlnsDeclared, 0, 0, 0, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, isGE, 427, 0, 1, 10
com.sun.org.apache.xerces.internal.impl.XMLScanner, fAttributeCacheInitDone, 2, 12, 10, 10
com.sun.org.apache.xml.internal.serializer.NamespaceMappings$MappingRecord, m_prefix, 0, 4, 4, 4
com.sun.org.apache.xml.internal.serializer.NamespaceMappings$MappingRecord, m_uri, 0, 4, 4, 4
com.sun.org.apache.xml.internal.serializer.NamespaceMappings$MappingRecord, m_declarationDepth, 0, 4, 4, 4
com.sun.org.apache.xml.internal.serializer.NamespaceMappings$MappingRecord, this$0, 0, 4, 4, 4
org.apache.fop.fo.pagination.Root, layoutMasterSet, 9, 1, 1, 1
org.apache.fop.fo.pagination.Root, destinationList, 1, 0, 1, 1
org.apache.fop.fo.pagination.Root, endingPageNumberOfPreviousSequence, 1, 2, 1, 1
org.apache.fop.fo.pagination.Root, pageSequences, 0, 1, 1, 1
org.apache.fop.fo.pagination.Root, pageSequenceFound, 1, 2, 1, 1
org.apache.fop.fo.pagination.Root, totalPagesGenerated, 1, 2, 1, 1
org.apache.fop.fo.pagination.Root, bookmarkTree, 1, 1, 1, 1
org.apache.fop.fo.pagination.Root, foEventHandler, 67604, 2, 1, 1
org.apache.fop.fo.pagination.Root, declarations, 1, 0, 1, 1
org.apache.fop.fo.pagination.Root, mediaUsage, 0, 1, 1, 1
com.sun.org.apache.xerces.internal.util.FeatureState, state, 0, 80, 80, 80
com.sun.org.apache.xerces.internal.util.FeatureState, status, 164, 80, 80, 80
org.apache.fop.layoutmgr.inline.LineLayoutManager, constantLineHeight, 0, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, iLineWidth, 1963, 3928, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, wrapOption, 1963, 3928, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, textIndent, 3926, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, flaggedPenalty, 0, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, hyphenate, 2447, 0, 1963, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, whiteSpaceTreament, 4930, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, effectiveAlignment, 2418, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, alignmentContext, 6895, 3928, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, hyphenationLadderCount, 1963, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, parentLM, 4931, 0, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, fobj, 26281, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, lineLayouts, 2205, 1963, 1963, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, textAlignmentLast, 9814, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, follow, 1963, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, lastLineEndIndent, 3926, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, knuthParagraphs, 20141, 3928, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, lead, 1963, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, lineLayoutsList, 3928, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, opt, 3927, 0, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, fobjIter, 0, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, textAlignment, 10320, 3928, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, lineHeight, 3927, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, fontSize, 1964, 0, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, hyphenationProperties, 2447, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, isFirstInBlock, 0, 1964, 1964, 1964
org.apache.fop.layoutmgr.inline.LineLayoutManager, iReturnedLBP, 0, 1964, 1964, 1964
com.sun.org.apache.xalan.internal.utils.XMLSecurityManager$Limit, secureValue, 9, 9, 9, 9
com.sun.org.apache.xalan.internal.utils.XMLSecurityManager$Limit, defaultValue, 0, 9, 9, 9
com.sun.org.apache.xalan.internal.utils.XMLSecurityManager$Limit, systemProperty, 36, 9, 9, 9
com.sun.org.apache.xalan.internal.utils.XMLSecurityManager$Limit, apiProperty, 18, 9, 9, 9
com.sun.org.apache.xalan.internal.utils.XMLSecurityManager$Limit, key, 0, 9, 9, 9
org.apache.fop.fo.properties.DimensionPropertyMaker, baseMaker, 389, 0, 2, 2
org.apache.fop.fo.properties.DimensionPropertyMaker, extraCorresponding, 4279, 4, 2, 2
org.apache.fop.area.AreaTreeHandler, idGen, 116, 59, 1, 1
org.apache.fop.area.AreaTreeHandler, rootFObj, 5, 1, 1, 1
org.apache.fop.area.AreaTreeHandler, model, 60, 1, 1, 1
org.apache.fop.area.AreaTreeHandler, prevPageSeqLM, 4, 2, 1, 1
org.apache.fop.area.AreaTreeHandler, fontInfo, 1, 0, 1, 1
org.apache.fop.area.AreaTreeHandler, results, 1, 1, 1, 1
org.apache.fop.area.AreaTreeHandler, idTracker, 1, 1, 1, 1
org.apache.fop.area.AreaTreeHandler, statistics, 3, 1, 1, 1
org.apache.fop.area.AreaTreeHandler, lmMaker, 5888, 2, 1, 1
org.apache.fop.fonts.base14.ZapfDingbats, enableKerning, 0, 2, 1, 1
org.apache.fop.fonts.base14.ZapfDingbats, mapping, 0, 1, 1, 1
org.dacapo.harness.Callback, args, 2, 1, 1, 1
org.dacapo.harness.Callback, mode, 4, 1, 1, 1
org.dacapo.harness.Callback, elapsed, 1, 1, 1, 1
org.dacapo.harness.Callback, timer, 1, 1, 1, 1
org.dacapo.harness.Callback, times, 1, 0, 1, 1
org.dacapo.harness.Callback, iterations, 0, 1, 1, 1
org.dacapo.harness.Callback, verbose, 3, 2, 1, 1
org.apache.batik.i18n.LocalizableSupport, localeGroup, 0, 1, 1, 1
org.apache.batik.i18n.LocalizableSupport, classLoader, 0, 1, 1, 1
org.apache.batik.i18n.LocalizableSupport, lastResourceClass, 0, 0, 0, 1
org.apache.batik.i18n.LocalizableSupport, usedLocale, 0, 0, 0, 1
org.apache.batik.i18n.LocalizableSupport, bundleName, 0, 1, 1, 1
org.apache.batik.i18n.LocalizableSupport, cls, 0, 0, 0, 1
org.apache.batik.i18n.LocalizableSupport, resourceBundles, 0, 1, 1, 1
org.apache.batik.i18n.LocalizableSupport, locale, 0, 0, 0, 1
org.apache.fop.layoutmgr.StaticContentLayoutManager$StaticContentBreaker, lm, 348, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager$StaticContentBreaker, overflow, 58, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager$StaticContentBreaker, this$0, 232, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager$StaticContentBreaker, ipd, 58, 58, 58, 58
org.apache.fop.layoutmgr.StaticContentLayoutManager$StaticContentBreaker, displayAlign, 290, 58, 58, 58
com.sun.org.apache.xerces.internal.impl.msg.XMLMessageFormatter, fResourceBundle, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.msg.XMLMessageFormatter, fLocale, 0, 5, 5, 5
org.apache.fop.render.ps.extensions.PSSetPageDevice, name, 0, 58, 58, 58
com.sun.imageio.plugins.bmp.BMPImageWriterSpi, registered, 1, 2, 1, 1
com.sun.org.apache.xerces.internal.util.AugmentationsImpl, fAugmentationsContainer, 5567, 54, 54, 54
org.apache.fop.layoutmgr.table.RowPainter, layoutContext, 263, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, tclm, 526, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, firstCellOnPage, 821, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, start, 526, 0, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, currentRowOffset, 746, 110, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, firstRowIndex, 1350, 48, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, cellHeights, 789, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, cellParts, 94, 0, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, firstCellParts, 2367, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, firstRowOnPageIndex, 279, 48, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, lastCellParts, 1315, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, tablePartBackgroundAreas, 0, 0, 0, 16
org.apache.fop.layoutmgr.table.RowPainter, tablePartOffset, 0, 32, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, currentRow, 1071, 126, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, colCount, 778, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, tablePartBackground, 16, 0, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, end, 263, 0, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, rowOffsets, 730, 16, 16, 16
org.apache.fop.layoutmgr.table.RowPainter, pgu, 789, 0, 16, 16
org.apache.xmlgraphics.ps.PSResource, name, 6748, 17, 19, 22
org.apache.xmlgraphics.ps.PSResource, type, 3755, 17, 20, 22
org.apache.fop.fo.FOElementMapping, namespaceURI, 0, 1, 1, 1
org.apache.fop.fo.FOElementMapping, foObjs, 61, 1, 1, 1
org.apache.fop.render.afp.extensions.AFPElementMapping, namespaceURI, 0, 1, 1, 1
org.apache.fop.render.afp.extensions.AFPElementMapping, foObjs, 6, 1, 1, 1
org.dacapo.harness.Benchmark, args, 0, 0, 0, 1
org.dacapo.harness.Benchmark, loader, 3, 1, 1, 1
org.dacapo.harness.Benchmark, name, 5, 0, 1, 1
org.dacapo.harness.Benchmark, iteration, 3, 2, 1, 1
org.dacapo.harness.Benchmark, savedClassLoader, 1, 1, 1, 1
org.dacapo.harness.Benchmark, scratch, 22, 1, 1, 1
org.dacapo.harness.Benchmark, jar, 2, 0, 1, 1
org.dacapo.harness.Benchmark, libs, 14, 0, 1, 1
org.dacapo.harness.Benchmark, config, 40, 1, 1, 1
org.apache.fop.layoutmgr.AbstractBreaker$PageBreakPosition, footnoteLastListIndex, 0, 153, 153, 153
org.apache.fop.layoutmgr.AbstractBreaker$PageBreakPosition, footnoteLastElementIndex, 0, 153, 153, 153
org.apache.fop.layoutmgr.AbstractBreaker$PageBreakPosition, footnoteFirstListIndex, 0, 153, 153, 153
org.apache.fop.layoutmgr.AbstractBreaker$PageBreakPosition, footnoteFirstElementIndex, 0, 153, 153, 153
org.apache.fop.layoutmgr.AbstractBreaker$PageBreakPosition, bpdAdjust, 0, 153, 153, 153
org.apache.fop.layoutmgr.AbstractBreaker$PageBreakPosition, difference, 0, 153, 153, 153
org.apache.xmlgraphics.ps.PSGenerator, df3, 109639, 1, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, commentsEnabled, 178, 1, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, df5, 2970, 1, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, psLevel, 1, 2, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, tempBuffer, 2430, 1, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, this$0, 0, 0, 0, 1
org.apache.xmlgraphics.ps.PSGenerator, graphicsStateStack, 3126, 1, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, resTracker, 3169, 1, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, currentState, 9476, 2085, 1, 1
org.apache.xmlgraphics.ps.PSGenerator, out, 73475, 1, 1, 1
org.apache.xmlgraphics.ps.PSProcSet, version, 243, 2, 2, 2
org.apache.xmlgraphics.ps.PSProcSet, revision, 243, 2, 2, 2
org.apache.commons.cli.Option, opt, 69, 23, 36, 36
org.apache.commons.cli.Option, argName, 0, 34, 12, 36
org.apache.commons.cli.Option, numberOfArgs, 0, 34, 12, 36
